,aruco_IDs,aruco_Corners,Timestamps
586,"[[  4]
 [190]]","(array([[[ 906.,  783.],
        [1004.,  786.],
        [ 998.,  883.],
        [ 901.,  880.]]], dtype=float32), array([[[1181.,  101.],
        [1500.,  141.],
        [1445.,  183.],
        [1141.,  174.]]], dtype=float32))",23482
587,[[4]],"(array([[[ 905.,  784.],
        [1004.,  788.],
        [ 998.,  884.],
        [ 901.,  882.]]], dtype=float32),)",23522
588,[[4]],"(array([[[ 904.,  786.],
        [1004.,  790.],
        [ 998.,  886.],
        [ 901.,  884.]]], dtype=float32),)",23562
589,[[4]],"(array([[[ 904.,  788.],
        [1003.,  792.],
        [ 996.,  889.],
        [ 900.,  886.]]], dtype=float32),)",23602
590,[[4]],"(array([[[ 904.,  790.],
        [1002.,  793.],
        [ 996.,  891.],
        [ 899.,  888.]]], dtype=float32),)",23642
591,[[4]],"(array([[[ 903.,  789.],
        [1002.,  793.],
        [ 996.,  889.],
        [ 899.,  887.]]], dtype=float32),)",23682
592,[[4]],"(array([[[ 902.,  786.],
        [1001.,  789.],
        [ 995.,  886.],
        [ 898.,  882.]]], dtype=float32),)",23722
593,[[4]],"(array([[[ 903.,  783.],
        [1001.,  787.],
        [ 996.,  882.],
        [ 898.,  880.]]], dtype=float32),)",23763
594,[[4]],"(array([[[ 902.,  783.],
        [1001.,  785.],
        [ 995.,  882.],
        [ 898.,  879.]]], dtype=float32),)",23803
595,[[4]],"(array([[[ 902.,  783.],
        [1001.,  785.],
        [ 994.,  883.],
        [ 898.,  880.]]], dtype=float32),)",23843
596,[[4]],"(array([[[ 902.,  783.],
        [1001.,  786.],
        [ 994.,  883.],
        [ 898.,  880.]]], dtype=float32),)",23883
597,[[4]],"(array([[[ 902.,  783.],
        [1001.,  786.],
        [ 995.,  882.],
        [ 898.,  880.]]], dtype=float32),)",23923
598,[[4]],"(array([[[ 903.,  783.],
        [1001.,  786.],
        [ 996.,  882.],
        [ 898.,  880.]]], dtype=float32),)",23963
599,[[4]],"(array([[[ 903.,  783.],
        [1001.,  786.],
        [ 996.,  883.],
        [ 898.,  881.]]], dtype=float32),)",24003
600,[[4]],"(array([[[ 903.,  784.],
        [1001.,  788.],
        [ 995.,  884.],
        [ 898.,  882.]]], dtype=float32),)",24043
601,[[4]],"(array([[[ 902.,  785.],
        [1000.,  788.],
        [ 994.,  885.],
        [ 897.,  882.]]], dtype=float32),)",24083
602,[[4]],"(array([[[ 901.,  784.],
        [1000.,  787.],
        [ 993.,  884.],
        [ 897.,  881.]]], dtype=float32),)",24123
603,[[4]],"(array([[[ 901.,  783.],
        [1000.,  786.],
        [ 994.,  882.],
        [ 897.,  881.]]], dtype=float32),)",24163
604,[[4]],"(array([[[901., 782.],
        [999., 785.],
        [993., 882.],
        [896., 879.]]], dtype=float32),)",24204
605,[[4]],"(array([[[900., 783.],
        [999., 786.],
        [992., 883.],
        [896., 881.]]], dtype=float32),)",24244
606,[[4]],"(array([[[901., 784.],
        [999., 787.],
        [992., 885.],
        [896., 882.]]], dtype=float32),)",24284
607,[[4]],"(array([[[900., 787.],
        [999., 790.],
        [993., 887.],
        [896., 885.]]], dtype=float32),)",24324
608,[[4]],"(array([[[901., 788.],
        [999., 791.],
        [994., 888.],
        [896., 887.]]], dtype=float32),)",24364
609,[[4]],"(array([[[900., 787.],
        [999., 789.],
        [993., 887.],
        [896., 884.]]], dtype=float32),)",24404
610,[[4]],"(array([[[900., 784.],
        [999., 786.],
        [993., 883.],
        [896., 880.]]], dtype=float32),)",24444
611,[[4]],"(array([[[900., 781.],
        [998., 783.],
        [992., 880.],
        [896., 878.]]], dtype=float32),)",24484
612,[[4]],"(array([[[899., 780.],
        [997., 783.],
        [991., 880.],
        [894., 878.]]], dtype=float32),)",24524
613,[[4]],"(array([[[898., 782.],
        [997., 785.],
        [990., 882.],
        [894., 880.]]], dtype=float32),)",24564
614,[[4]],"(array([[[899., 784.],
        [997., 787.],
        [991., 884.],
        [894., 882.]]], dtype=float32),)",24604
615,[[4]],"(array([[[898., 788.],
        [996., 790.],
        [990., 888.],
        [893., 886.]]], dtype=float32),)",24644
616,[[4]],"(array([[[897., 791.],
        [996., 794.],
        [991., 891.],
        [893., 889.]]], dtype=float32),)",24684
617,[[4]],"(array([[[896., 792.],
        [995., 794.],
        [991., 891.],
        [893., 890.]]], dtype=float32),)",24724
618,[[4]],"(array([[[896., 791.],
        [995., 793.],
        [990., 890.],
        [893., 889.]]], dtype=float32),)",24764
619,[[4]],"(array([[[896., 789.],
        [995., 792.],
        [989., 888.],
        [892., 887.]]], dtype=float32),)",24804
620,[[4]],"(array([[[895., 787.],
        [993., 789.],
        [988., 886.],
        [891., 884.]]], dtype=float32),)",24845
621,[[4]],"(array([[[895., 785.],
        [993., 788.],
        [988., 884.],
        [891., 883.]]], dtype=float32),)",24885
622,[[4]],"(array([[[894., 786.],
        [993., 788.],
        [988., 885.],
        [891., 883.]]], dtype=float32),)",24925
623,[[4]],"(array([[[894., 787.],
        [993., 789.],
        [988., 887.],
        [891., 885.]]], dtype=float32),)",24965
624,[[4]],"(array([[[894., 790.],
        [993., 792.],
        [987., 889.],
        [890., 887.]]], dtype=float32),)",25005
625,[[4]],"(array([[[893., 792.],
        [992., 794.],
        [987., 891.],
        [890., 891.]]], dtype=float32),)",25045
626,[[4]],"(array([[[894., 793.],
        [992., 796.],
        [986., 893.],
        [889., 892.]]], dtype=float32),)",25085
627,[[4]],"(array([[[893., 794.],
        [992., 796.],
        [987., 893.],
        [890., 893.]]], dtype=float32),)",25125
628,[[4]],"(array([[[894., 793.],
        [992., 795.],
        [986., 893.],
        [890., 892.]]], dtype=float32),)",25165
629,[[4]],"(array([[[892., 793.],
        [991., 795.],
        [985., 892.],
        [888., 890.]]], dtype=float32),)",25205
630,[[4]],"(array([[[891., 791.],
        [990., 793.],
        [984., 890.],
        [887., 888.]]], dtype=float32),)",25245
631,[[4]],"(array([[[891., 789.],
        [990., 791.],
        [985., 888.],
        [887., 886.]]], dtype=float32),)",25286
632,[[4]],"(array([[[892., 788.],
        [991., 791.],
        [986., 887.],
        [888., 886.]]], dtype=float32),)",25326
633,[[4]],"(array([[[892., 789.],
        [991., 792.],
        [986., 888.],
        [888., 887.]]], dtype=float32),)",25366
634,[[4]],"(array([[[891., 789.],
        [990., 791.],
        [985., 888.],
        [887., 886.]]], dtype=float32),)",25406
635,[[4]],"(array([[[892., 789.],
        [990., 791.],
        [984., 889.],
        [888., 888.]]], dtype=float32),)",25446
636,[[4]],"(array([[[892., 790.],
        [991., 792.],
        [986., 890.],
        [889., 888.]]], dtype=float32),)",25486
637,[[4]],"(array([[[893., 791.],
        [992., 793.],
        [987., 890.],
        [890., 889.]]], dtype=float32),)",25526
638,[[4]],"(array([[[893., 793.],
        [991., 795.],
        [985., 893.],
        [889., 892.]]], dtype=float32),)",25566
639,[[4]],"(array([[[891., 795.],
        [990., 797.],
        [984., 895.],
        [888., 894.]]], dtype=float32),)",25606
640,[[4]],"(array([[[891., 796.],
        [990., 798.],
        [985., 895.],
        [887., 893.]]], dtype=float32),)",25646
641,[[4]],"(array([[[892., 796.],
        [991., 799.],
        [985., 896.],
        [888., 895.]]], dtype=float32),)",25686
642,[[4]],"(array([[[893., 797.],
        [991., 800.],
        [986., 897.],
        [888., 896.]]], dtype=float32),)",25726
643,[[4]],"(array([[[894., 796.],
        [992., 798.],
        [986., 896.],
        [889., 894.]]], dtype=float32),)",25766
644,[[4]],"(array([[[894., 794.],
        [993., 797.],
        [987., 894.],
        [890., 892.]]], dtype=float32),)",25806
645,[[4]],"(array([[[896., 790.],
        [993., 793.],
        [988., 890.],
        [891., 888.]]], dtype=float32),)",25846
646,[[4]],"(array([[[896., 788.],
        [994., 792.],
        [988., 888.],
        [891., 887.]]], dtype=float32),)",25886
647,[[4]],"(array([[[894., 788.],
        [993., 791.],
        [987., 888.],
        [890., 886.]]], dtype=float32),)",25926
648,[[4]],"(array([[[895., 788.],
        [993., 792.],
        [987., 888.],
        [890., 887.]]], dtype=float32),)",25967
649,[[4]],"(array([[[895., 789.],
        [994., 792.],
        [987., 889.],
        [891., 887.]]], dtype=float32),)",26007
650,[[4]],"(array([[[896., 788.],
        [995., 792.],
        [989., 888.],
        [892., 887.]]], dtype=float32),)",26047
651,[[4]],"(array([[[896., 787.],
        [995., 791.],
        [989., 887.],
        [892., 886.]]], dtype=float32),)",26087
652,[[4]],"(array([[[896., 787.],
        [994., 790.],
        [988., 887.],
        [892., 886.]]], dtype=float32),)",26127
653,"[[  4]
 [190]]","(array([[[896., 786.],
        [995., 789.],
        [989., 885.],
        [892., 884.]]], dtype=float32), array([[[1167.,  109.],
        [1486.,  149.],
        [1418.,  188.],
        [1104.,  162.]]], dtype=float32))",26167
654,[[4]],"(array([[[897., 784.],
        [996., 787.],
        [990., 883.],
        [893., 881.]]], dtype=float32),)",26207
655,[[4]],"(array([[[897., 782.],
        [996., 785.],
        [991., 882.],
        [893., 880.]]], dtype=float32),)",26247
656,[[4]],"(array([[[897., 782.],
        [996., 785.],
        [990., 881.],
        [893., 879.]]], dtype=float32),)",26287
657,[[4]],"(array([[[898., 782.],
        [996., 786.],
        [990., 882.],
        [893., 880.]]], dtype=float32),)",26327
658,[[4]],"(array([[[896., 783.],
        [996., 787.],
        [989., 883.],
        [892., 881.]]], dtype=float32),)",26367
659,[[4]],"(array([[[897., 783.],
        [995., 786.],
        [990., 882.],
        [892., 880.]]], dtype=float32),)",26408
660,[[4]],"(array([[[898., 782.],
        [996., 785.],
        [990., 882.],
        [893., 880.]]], dtype=float32),)",26448
661,[[4]],"(array([[[898., 782.],
        [997., 785.],
        [991., 881.],
        [893., 879.]]], dtype=float32),)",26488
662,[[4]],"(array([[[898., 781.],
        [996., 784.],
        [990., 881.],
        [893., 879.]]], dtype=float32),)",26528
663,[[4]],"(array([[[897., 782.],
        [996., 785.],
        [990., 882.],
        [893., 880.]]], dtype=float32),)",26568
664,[[4]],"(array([[[898., 783.],
        [997., 787.],
        [991., 883.],
        [893., 880.]]], dtype=float32),)",26608
665,[[4]],"(array([[[898., 783.],
        [997., 786.],
        [991., 882.],
        [894., 880.]]], dtype=float32),)",26648
666,[[4]],"(array([[[898., 779.],
        [997., 783.],
        [990., 878.],
        [893., 876.]]], dtype=float32),)",26688
667,[[4]],"(array([[[897., 775.],
        [996., 778.],
        [990., 874.],
        [893., 872.]]], dtype=float32),)",26728
668,[[4]],"(array([[[898., 773.],
        [996., 777.],
        [989., 873.],
        [893., 870.]]], dtype=float32),)",26768
669,[[4]],"(array([[[896., 774.],
        [995., 777.],
        [989., 873.],
        [892., 871.]]], dtype=float32),)",26808
670,[[4]],"(array([[[896., 776.],
        [995., 779.],
        [989., 875.],
        [891., 873.]]], dtype=float32),)",26848
671,[[4]],"(array([[[897., 777.],
        [996., 780.],
        [989., 877.],
        [892., 874.]]], dtype=float32),)",26888
672,[[4]],"(array([[[897., 778.],
        [996., 781.],
        [990., 878.],
        [893., 875.]]], dtype=float32),)",26928
673,[[4]],"(array([[[898., 778.],
        [996., 781.],
        [990., 878.],
        [893., 875.]]], dtype=float32),)",26968
674,[[4]],"(array([[[898., 778.],
        [996., 781.],
        [990., 878.],
        [893., 874.]]], dtype=float32),)",27008
675,[[4]],"(array([[[897., 776.],
        [995., 779.],
        [989., 876.],
        [893., 873.]]], dtype=float32),)",27048
676,[[4]],"(array([[[896., 774.],
        [994., 776.],
        [988., 874.],
        [892., 871.]]], dtype=float32),)",27089
677,[[4]],"(array([[[897., 773.],
        [996., 776.],
        [989., 873.],
        [893., 870.]]], dtype=float32),)",27129
678,[[4]],"(array([[[899., 773.],
        [998., 777.],
        [992., 872.],
        [895., 870.]]], dtype=float32),)",27169
679,[[4]],"(array([[[900., 772.],
        [998., 776.],
        [992., 871.],
        [895., 869.]]], dtype=float32),)",27209
680,[[4]],"(array([[[898., 773.],
        [997., 776.],
        [991., 872.],
        [894., 870.]]], dtype=float32),)",27249
681,[[4]],"(array([[[899., 775.],
        [997., 778.],
        [990., 875.],
        [894., 872.]]], dtype=float32),)",27289
682,[[4]],"(array([[[899., 778.],
        [998., 782.],
        [992., 878.],
        [895., 876.]]], dtype=float32),)",27329
683,[[4]],"(array([[[900., 780.],
        [998., 784.],
        [992., 880.],
        [895., 879.]]], dtype=float32),)",27369
684,[[4]],"(array([[[899., 780.],
        [998., 784.],
        [992., 880.],
        [894., 876.]]], dtype=float32),)",27409
685,[[4]],"(array([[[897., 778.],
        [997., 781.],
        [990., 877.],
        [894., 875.]]], dtype=float32),)",27449
686,[[4]],"(array([[[898., 775.],
        [996., 779.],
        [990., 875.],
        [893., 873.]]], dtype=float32),)",27489
687,[[4]],"(array([[[898., 775.],
        [996., 779.],
        [990., 875.],
        [893., 873.]]], dtype=float32),)",27530
688,[[4]],"(array([[[899., 776.],
        [997., 780.],
        [991., 876.],
        [894., 874.]]], dtype=float32),)",27570
689,[[4]],"(array([[[900., 778.],
        [998., 782.],
        [992., 878.],
        [895., 875.]]], dtype=float32),)",27610
690,[[4]],"(array([[[900., 779.],
        [998., 783.],
        [991., 880.],
        [895., 877.]]], dtype=float32),)",27650
691,[[4]],"(array([[[900., 780.],
        [999., 784.],
        [993., 880.],
        [895., 877.]]], dtype=float32),)",27690
692,[[4]],"(array([[[900., 779.],
        [999., 783.],
        [993., 879.],
        [896., 877.]]], dtype=float32),)",27730
693,[[4]],"(array([[[901., 778.],
        [999., 782.],
        [993., 878.],
        [896., 876.]]], dtype=float32),)",27770
694,[[4]],"(array([[[901., 777.],
        [999., 781.],
        [993., 877.],
        [896., 875.]]], dtype=float32),)",27810
695,[[4]],"(array([[[900., 777.],
        [999., 780.],
        [993., 876.],
        [896., 874.]]], dtype=float32),)",27850
696,[[4]],"(array([[[900., 775.],
        [998., 779.],
        [991., 875.],
        [895., 873.]]], dtype=float32),)",27890
697,[[4]],"(array([[[899., 774.],
        [997., 778.],
        [991., 874.],
        [894., 871.]]], dtype=float32),)",27930
698,[[4]],"(array([[[898., 774.],
        [997., 777.],
        [990., 874.],
        [894., 871.]]], dtype=float32),)",27970
699,[[4]],"(array([[[899., 775.],
        [997., 778.],
        [992., 874.],
        [894., 872.]]], dtype=float32),)",28010
700,[[4]],"(array([[[900., 776.],
        [998., 779.],
        [991., 876.],
        [895., 873.]]], dtype=float32),)",28050
701,[[4]],"(array([[[900., 777.],
        [999., 781.],
        [992., 877.],
        [895., 874.]]], dtype=float32),)",28090
702,[[4]],"(array([[[900., 777.],
        [998., 781.],
        [992., 877.],
        [895., 875.]]], dtype=float32),)",28130
703,[[4]],"(array([[[900., 777.],
        [998., 781.],
        [991., 877.],
        [894., 874.]]], dtype=float32),)",28171
704,[[4]],"(array([[[899., 777.],
        [997., 781.],
        [991., 877.],
        [894., 875.]]], dtype=float32),)",28211
705,[[4]],"(array([[[898., 778.],
        [997., 781.],
        [991., 877.],
        [894., 875.]]], dtype=float32),)",28251
706,[[4]],"(array([[[898., 779.],
        [997., 782.],
        [991., 878.],
        [894., 876.]]], dtype=float32),)",28291
707,[[4]],"(array([[[899., 779.],
        [998., 784.],
        [992., 879.],
        [894., 876.]]], dtype=float32),)",28331
708,[[4]],"(array([[[899., 780.],
        [998., 784.],
        [992., 880.],
        [894., 877.]]], dtype=float32),)",28371
709,"[[  4]
 [190]]","(array([[[899., 781.],
        [998., 785.],
        [992., 881.],
        [894., 878.]]], dtype=float32), array([[[1167.,  111.],
        [1496.,  137.],
        [1420.,  188.],
        [1129.,  158.]]], dtype=float32))",28411
710,"[[  4]
 [190]]","(array([[[899., 781.],
        [997., 785.],
        [991., 881.],
        [894., 879.]]], dtype=float32), array([[[1169.,  112.],
        [1497.,  137.],
        [1418.,  189.],
        [1129.,  158.]]], dtype=float32))",28451
711,[[4]],"(array([[[898., 782.],
        [997., 786.],
        [990., 882.],
        [894., 880.]]], dtype=float32),)",28491
712,[[4]],"(array([[[898., 783.],
        [997., 787.],
        [990., 883.],
        [893., 881.]]], dtype=float32),)",28531
713,"[[  4]
 [190]]","(array([[[898., 784.],
        [996., 787.],
        [990., 884.],
        [893., 882.]]], dtype=float32), array([[[1166.,  115.],
        [1496.,  140.],
        [1416.,  191.],
        [1128.,  161.]]], dtype=float32))",28571
714,[[4]],"(array([[[897., 784.],
        [996., 788.],
        [990., 884.],
        [892., 882.]]], dtype=float32),)",28612
