Timestamps,aruco_IDs,aruco_Corners
410262,[[4]],"(array([[[ 992.,  816.],
        [1104.,  821.],
        [1100.,  930.],
        [ 989.,  924.]]], dtype=float32),)"
410302,[[4]],"(array([[[ 992.,  818.],
        [1104.,  822.],
        [1100.,  932.],
        [ 989.,  926.]]], dtype=float32),)"
410342,[[4]],"(array([[[ 992.,  819.],
        [1104.,  824.],
        [1100.,  933.],
        [ 988.,  926.]]], dtype=float32),)"
410382,[[4]],"(array([[[ 992.,  819.],
        [1104.,  824.],
        [1100.,  933.],
        [ 988.,  926.]]], dtype=float32),)"
410422,[[4]],"(array([[[ 992.,  817.],
        [1104.,  822.],
        [1100.,  930.],
        [ 988.,  923.]]], dtype=float32),)"
410462,[[4]],"(array([[[ 992.,  815.],
        [1104.,  820.],
        [1100.,  928.],
        [ 989.,  923.]]], dtype=float32),)"
410502,[[4]],"(array([[[ 992.,  814.],
        [1105.,  819.],
        [1100.,  927.],
        [ 989.,  921.]]], dtype=float32),)"
410542,[[4]],"(array([[[ 992.,  814.],
        [1105.,  819.],
        [1101.,  927.],
        [ 989.,  921.]]], dtype=float32),)"
410582,[[4]],"(array([[[ 993.,  814.],
        [1106.,  820.],
        [1103.,  928.],
        [ 990.,  921.]]], dtype=float32),)"
410622,[[4]],"(array([[[ 994.,  815.],
        [1107.,  821.],
        [1103.,  929.],
        [ 991.,  923.]]], dtype=float32),)"
410662,[[4]],"(array([[[ 994.,  817.],
        [1107.,  822.],
        [1102.,  931.],
        [ 991.,  924.]]], dtype=float32),)"
410702,[[4]],"(array([[[ 994.,  818.],
        [1107.,  824.],
        [1103.,  932.],
        [ 990.,  925.]]], dtype=float32),)"
410743,[[4]],"(array([[[ 995.,  819.],
        [1107.,  825.],
        [1103.,  934.],
        [ 991.,  928.]]], dtype=float32),)"
410783,[[4]],"(array([[[ 995.,  820.],
        [1107.,  825.],
        [1103.,  934.],
        [ 991.,  928.]]], dtype=float32),)"
410823,[[4]],"(array([[[ 995.,  820.],
        [1108.,  825.],
        [1104.,  934.],
        [ 992.,  928.]]], dtype=float32),)"
410863,[[4]],"(array([[[ 995.,  820.],
        [1108.,  825.],
        [1104.,  934.],
        [ 992.,  927.]]], dtype=float32),)"
410903,[[4]],"(array([[[ 995.,  819.],
        [1107.,  824.],
        [1103.,  933.],
        [ 991.,  927.]]], dtype=float32),)"
410943,[[4]],"(array([[[ 995.,  819.],
        [1107.,  825.],
        [1103.,  933.],
        [ 991.,  927.]]], dtype=float32),)"
410983,[[4]],"(array([[[ 995.,  821.],
        [1107.,  826.],
        [1102.,  935.],
        [ 991.,  928.]]], dtype=float32),)"
411023,[[4]],"(array([[[ 994.,  824.],
        [1107.,  828.],
        [1104.,  937.],
        [ 992.,  932.]]], dtype=float32),)"
411063,[[4]],"(array([[[ 996.,  825.],
        [1108.,  830.],
        [1104.,  939.],
        [ 992.,  933.]]], dtype=float32),)"
411103,[[4]],"(array([[[ 995.,  827.],
        [1108.,  831.],
        [1104.,  941.],
        [ 992.,  934.]]], dtype=float32),)"
411143,[[4]],"(array([[[ 996.,  827.],
        [1108.,  832.],
        [1104.,  941.],
        [ 993.,  936.]]], dtype=float32),)"
411184,[[4]],"(array([[[ 996.,  828.],
        [1108.,  833.],
        [1104.,  942.],
        [ 992.,  936.]]], dtype=float32),)"
411224,[[4]],"(array([[[ 996.,  828.],
        [1108.,  832.],
        [1104.,  942.],
        [ 992.,  936.]]], dtype=float32),)"
411264,[[4]],"(array([[[ 995.,  828.],
        [1108.,  832.],
        [1103.,  942.],
        [ 992.,  936.]]], dtype=float32),)"
411304,[[4]],"(array([[[ 994.,  828.],
        [1108.,  832.],
        [1103.,  941.],
        [ 992.,  935.]]], dtype=float32),)"
411344,[[4]],"(array([[[ 995.,  827.],
        [1108.,  832.],
        [1103.,  941.],
        [ 992.,  935.]]], dtype=float32),)"
411384,[[4]],"(array([[[ 995.,  828.],
        [1108.,  833.],
        [1104.,  942.],
        [ 992.,  936.]]], dtype=float32),)"
411424,[[4]],"(array([[[ 996.,  829.],
        [1109.,  834.],
        [1104.,  943.],
        [ 993.,  937.]]], dtype=float32),)"
411464,[[4]],"(array([[[ 996.,  829.],
        [1109.,  834.],
        [1105.,  943.],
        [ 993.,  937.]]], dtype=float32),)"
411504,[[4]],"(array([[[ 996.,  829.],
        [1109.,  834.],
        [1105.,  943.],
        [ 993.,  936.]]], dtype=float32),)"
411544,[[4]],"(array([[[ 996.,  829.],
        [1108.,  833.],
        [1105.,  943.],
        [ 993.,  937.]]], dtype=float32),)"
411584,[[4]],"(array([[[ 996.,  828.],
        [1109.,  834.],
        [1104.,  943.],
        [ 993.,  936.]]], dtype=float32),)"
411624,[[4]],"(array([[[ 996.,  827.],
        [1109.,  832.],
        [1105.,  941.],
        [ 993.,  934.]]], dtype=float32),)"
411664,[[4]],"(array([[[ 996.,  826.],
        [1109.,  831.],
        [1104.,  940.],
        [ 993.,  934.]]], dtype=float32),)"
411704,[[4]],"(array([[[ 995.,  825.],
        [1108.,  830.],
        [1104.,  938.],
        [ 992.,  932.]]], dtype=float32),)"
411744,[[4]],"(array([[[ 996.,  824.],
        [1108.,  829.],
        [1104.,  938.],
        [ 992.,  932.]]], dtype=float32),)"
411784,[[4]],"(array([[[ 995.,  825.],
        [1109.,  830.],
        [1105.,  938.],
        [ 993.,  932.]]], dtype=float32),)"
411825,[[4]],"(array([[[ 996.,  825.],
        [1109.,  829.],
        [1105.,  939.],
        [ 993.,  932.]]], dtype=float32),)"
411865,[[4]],"(array([[[ 997.,  826.],
        [1109.,  831.],
        [1105.,  941.],
        [ 994.,  934.]]], dtype=float32),)"
411905,[[4]],"(array([[[ 997.,  827.],
        [1110.,  833.],
        [1105.,  942.],
        [ 994.,  935.]]], dtype=float32),)"
411945,[[4]],"(array([[[ 996.,  828.],
        [1110.,  833.],
        [1105.,  942.],
        [ 994.,  936.]]], dtype=float32),)"
411985,[[4]],"(array([[[ 996.,  829.],
        [1109.,  833.],
        [1105.,  943.],
        [ 993.,  936.]]], dtype=float32),)"
412025,[[4]],"(array([[[ 996.,  830.],
        [1109.,  835.],
        [1106.,  944.],
        [ 993.,  938.]]], dtype=float32),)"
412065,[[4]],"(array([[[ 996.,  832.],
        [1109.,  837.],
        [1105.,  947.],
        [ 993.,  941.]]], dtype=float32),)"
412105,[[4]],"(array([[[ 996.,  834.],
        [1109.,  839.],
        [1105.,  948.],
        [ 993.,  942.]]], dtype=float32),)"
412145,[[4]],"(array([[[ 996.,  834.],
        [1109.,  839.],
        [1105.,  948.],
        [ 993.,  942.]]], dtype=float32),)"
412185,"[[  4]
 [190]]","(array([[[ 996.,  832.],
        [1109.,  837.],
        [1105.,  947.],
        [ 993.,  940.]]], dtype=float32), array([[[216., 769.],
        [232., 784.],
        [221., 788.],
        [206., 773.]]], dtype=float32))"
412225,[[4]],"(array([[[ 997.,  831.],
        [1110.,  836.],
        [1106.,  945.],
        [ 994.,  939.]]], dtype=float32),)"
412266,[[4]],"(array([[[ 998.,  829.],
        [1111.,  835.],
        [1106.,  943.],
        [ 994.,  936.]]], dtype=float32),)"
412306,[[4]],"(array([[[ 997.,  828.],
        [1111.,  833.],
        [1106.,  942.],
        [ 994.,  935.]]], dtype=float32),)"
412346,[[4]],"(array([[[ 997.,  827.],
        [1110.,  831.],
        [1106.,  941.],
        [ 994.,  934.]]], dtype=float32),)"
412386,[[4]],"(array([[[ 997.,  827.],
        [1110.,  832.],
        [1106.,  941.],
        [ 994.,  934.]]], dtype=float32),)"
412426,[[4]],"(array([[[ 998.,  827.],
        [1111.,  833.],
        [1107.,  941.],
        [ 994.,  934.]]], dtype=float32),)"
412466,[[4]],"(array([[[ 998.,  827.],
        [1111.,  832.],
        [1108.,  941.],
        [ 995.,  934.]]], dtype=float32),)"
412506,[[4]],"(array([[[ 999.,  827.],
        [1111.,  832.],
        [1108.,  941.],
        [ 996.,  935.]]], dtype=float32),)"
412546,[[4]],"(array([[[ 998.,  827.],
        [1111.,  832.],
        [1107.,  941.],
        [ 995.,  935.]]], dtype=float32),)"
412586,[[4]],"(array([[[ 997.,  827.],
        [1110.,  832.],
        [1107.,  941.],
        [ 994.,  934.]]], dtype=float32),)"
412626,[[4]],"(array([[[ 998.,  827.],
        [1111.,  833.],
        [1106.,  942.],
        [ 995.,  935.]]], dtype=float32),)"
412666,[[4]],"(array([[[ 998.,  828.],
        [1111.,  832.],
        [1107.,  942.],
        [ 995.,  935.]]], dtype=float32),)"
412706,[[4]],"(array([[[1000.,  828.],
        [1112.,  833.],
        [1107.,  943.],
        [ 996.,  936.]]], dtype=float32),)"
412746,[[4]],"(array([[[ 999.,  829.],
        [1112.,  834.],
        [1108.,  943.],
        [ 996.,  937.]]], dtype=float32),)"
412786,[[4]],"(array([[[ 999.,  829.],
        [1112.,  834.],
        [1108.,  943.],
        [ 996.,  937.]]], dtype=float32),)"
412826,[[4]],"(array([[[ 998.,  830.],
        [1112.,  835.],
        [1108.,  944.],
        [ 996.,  938.]]], dtype=float32),)"
412866,[[4]],"(array([[[1000.,  829.],
        [1112.,  835.],
        [1108.,  944.],
        [ 996.,  937.]]], dtype=float32),)"
412906,[[4]],"(array([[[ 999.,  828.],
        [1112.,  833.],
        [1108.,  943.],
        [ 996.,  935.]]], dtype=float32),)"
412947,[[4]],"(array([[[1000.,  828.],
        [1113.,  833.],
        [1108.,  943.],
        [ 997.,  936.]]], dtype=float32),)"
412987,[[4]],"(array([[[1000.,  828.],
        [1113.,  833.],
        [1109.,  943.],
        [ 997.,  936.]]], dtype=float32),)"
413027,[[4]],"(array([[[1001.,  827.],
        [1114.,  833.],
        [1110.,  942.],
        [ 998.,  936.]]], dtype=float32),)"
413067,[[4]],"(array([[[1002.,  825.],
        [1115.,  831.],
        [1111.,  940.],
        [ 999.,  933.]]], dtype=float32),)"
413107,[[4]],"(array([[[1003.,  824.],
        [1116.,  829.],
        [1111.,  939.],
        [1000.,  932.]]], dtype=float32),)"
413147,[[4]],"(array([[[1004.,  824.],
        [1117.,  830.],
        [1112.,  939.],
        [1001.,  932.]]], dtype=float32),)"
413187,[[4]],"(array([[[1004.,  825.],
        [1117.,  830.],
        [1113.,  940.],
        [1001.,  933.]]], dtype=float32),)"
413227,[[4]],"(array([[[1005.,  825.],
        [1118.,  831.],
        [1114.,  940.],
        [1002.,  933.]]], dtype=float32),)"
413267,[[4]],"(array([[[1006.,  824.],
        [1119.,  830.],
        [1114.,  939.],
        [1003.,  932.]]], dtype=float32),)"
413307,[[4]],"(array([[[1008.,  824.],
        [1120.,  830.],
        [1116.,  939.],
        [1004.,  932.]]], dtype=float32),)"
413347,[[4]],"(array([[[1010.,  825.],
        [1123.,  832.],
        [1118.,  941.],
        [1006.,  933.]]], dtype=float32),)"
413388,[[4]],"(array([[[1011.,  826.],
        [1125.,  833.],
        [1120.,  941.],
        [1008.,  934.]]], dtype=float32),)"
413428,[[4]],"(array([[[1012.,  825.],
        [1125.,  831.],
        [1120.,  941.],
        [1008.,  933.]]], dtype=float32),)"
413468,[[4]],"(array([[[1012.,  824.],
        [1125.,  830.],
        [1120.,  939.],
        [1008.,  931.]]], dtype=float32),)"
413508,[[4]],"(array([[[1012.,  823.],
        [1125.,  829.],
        [1120.,  938.],
        [1008.,  930.]]], dtype=float32),)"
413548,[[4]],"(array([[[1012.,  822.],
        [1125.,  828.],
        [1119.,  937.],
        [1008.,  929.]]], dtype=float32),)"
413588,[[4]],"(array([[[1012.,  821.],
        [1125.,  827.],
        [1120.,  936.],
        [1008.,  929.]]], dtype=float32),)"
413628,[[4]],"(array([[[1013.,  820.],
        [1126.,  827.],
        [1120.,  935.],
        [1009.,  927.]]], dtype=float32),)"
413668,[[4]],"(array([[[1013.,  820.],
        [1126.,  826.],
        [1121.,  935.],
        [1009.,  927.]]], dtype=float32),)"
413708,[[4]],"(array([[[1013.,  821.],
        [1126.,  827.],
        [1121.,  936.],
        [1009.,  928.]]], dtype=float32),)"
413748,[[4]],"(array([[[1013.,  824.],
        [1126.,  830.],
        [1121.,  939.],
        [1009.,  931.]]], dtype=float32),)"
413788,[[4]],"(array([[[1014.,  825.],
        [1127.,  832.],
        [1122.,  941.],
        [1009.,  932.]]], dtype=float32),)"
413828,[[4]],"(array([[[1014.,  827.],
        [1127.,  834.],
        [1122.,  943.],
        [1010.,  935.]]], dtype=float32),)"
413868,[[4]],"(array([[[1014.,  829.],
        [1127.,  836.],
        [1122.,  945.],
        [1010.,  938.]]], dtype=float32),)"
413908,[[4]],"(array([[[1014.,  830.],
        [1127.,  837.],
        [1122.,  946.],
        [1010.,  938.]]], dtype=float32),)"
413948,[[4]],"(array([[[1014.,  829.],
        [1127.,  836.],
        [1122.,  945.],
        [1010.,  938.]]], dtype=float32),)"
413988,[[4]],"(array([[[1013.,  829.],
        [1126.,  834.],
        [1122.,  944.],
        [1009.,  935.]]], dtype=float32),)"
414028,[[4]],"(array([[[1013.,  828.],
        [1126.,  833.],
        [1122.,  943.],
        [1010.,  936.]]], dtype=float32),)"
414069,[[4]],"(array([[[1014.,  827.],
        [1126.,  833.],
        [1121.,  943.],
        [1009.,  934.]]], dtype=float32),)"
414109,[[4]],"(array([[[1014.,  826.],
        [1127.,  833.],
        [1121.,  942.],
        [1010.,  934.]]], dtype=float32),)"
414149,[[4]],"(array([[[1014.,  825.],
        [1127.,  832.],
        [1121.,  941.],
        [1010.,  933.]]], dtype=float32),)"
414189,[[4]],"(array([[[1014.,  825.],
        [1127.,  831.],
        [1122.,  940.],
        [1010.,  933.]]], dtype=float32),)"
414229,[[4]],"(array([[[1015.,  824.],
        [1128.,  831.],
        [1122.,  940.],
        [1010.,  932.]]], dtype=float32),)"
414269,[[4]],"(array([[[1015.,  823.],
        [1128.,  830.],
        [1122.,  939.],
        [1011.,  931.]]], dtype=float32),)"
414309,[[4]],"(array([[[1015.,  822.],
        [1128.,  828.],
        [1123.,  937.],
        [1011.,  930.]]], dtype=float32),)"
414349,[[4]],"(array([[[1014.,  822.],
        [1128.,  828.],
        [1123.,  936.],
        [1011.,  929.]]], dtype=float32),)"
414389,[[4]],"(array([[[1015.,  821.],
        [1128.,  827.],
        [1122.,  937.],
        [1011.,  929.]]], dtype=float32),)"
414429,[[4]],"(array([[[1016.,  822.],
        [1129.,  828.],
        [1125.,  937.],
        [1012.,  929.]]], dtype=float32),)"
414469,[[4]],"(array([[[1017.,  823.],
        [1130.,  829.],
        [1124.,  939.],
        [1013.,  930.]]], dtype=float32),)"
414510,[[4]],"(array([[[1018.,  824.],
        [1131.,  830.],
        [1125.,  940.],
        [1014.,  932.]]], dtype=float32),)"
414550,[[4]],"(array([[[1018.,  825.],
        [1132.,  832.],
        [1127.,  941.],
        [1014.,  932.]]], dtype=float32),)"
414590,[[4]],"(array([[[1019.,  827.],
        [1132.,  833.],
        [1127.,  943.],
        [1015.,  934.]]], dtype=float32),)"
414630,[[4]],"(array([[[1020.,  829.],
        [1133.,  836.],
        [1127.,  946.],
        [1015.,  936.]]], dtype=float32),)"
414670,[[4]],"(array([[[1020.,  830.],
        [1133.,  837.],
        [1127.,  947.],
        [1016.,  939.]]], dtype=float32),)"
414710,[[4]],"(array([[[1020.,  829.],
        [1134.,  837.],
        [1128.,  946.],
        [1016.,  937.]]], dtype=float32),)"
414750,[[4]],"(array([[[1020.,  828.],
        [1133.,  835.],
        [1128.,  944.],
        [1016.,  936.]]], dtype=float32),)"
414790,[[4]],"(array([[[1020.,  826.],
        [1133.,  833.],
        [1128.,  942.],
        [1016.,  934.]]], dtype=float32),)"
414830,[[4]],"(array([[[1020.,  825.],
        [1133.,  832.],
        [1128.,  941.],
        [1016.,  933.]]], dtype=float32),)"
414870,[[4]],"(array([[[1019.,  824.],
        [1133.,  831.],
        [1127.,  940.],
        [1015.,  931.]]], dtype=float32),)"
414910,[[4]],"(array([[[1019.,  823.],
        [1132.,  830.],
        [1127.,  939.],
        [1015.,  931.]]], dtype=float32),)"
414950,[[4]],"(array([[[1020.,  822.],
        [1132.,  829.],
        [1127.,  939.],
        [1015.,  930.]]], dtype=float32),)"
414990,[[4]],"(array([[[1020.,  822.],
        [1133.,  830.],
        [1127.,  939.],
        [1015.,  930.]]], dtype=float32),)"
415030,[[4]],"(array([[[1020.,  822.],
        [1133.,  830.],
        [1127.,  939.],
        [1015.,  930.]]], dtype=float32),)"
415070,[[4]],"(array([[[1020.,  822.],
        [1133.,  830.],
        [1127.,  938.],
        [1015.,  930.]]], dtype=float32),)"
415110,[[4]],"(array([[[1019.,  822.],
        [1133.,  829.],
        [1127.,  938.],
        [1015.,  929.]]], dtype=float32),)"
415151,[[4]],"(array([[[1020.,  822.],
        [1133.,  829.],
        [1128.,  938.],
        [1016.,  930.]]], dtype=float32),)"
415191,[[4]],"(array([[[1020.,  822.],
        [1133.,  829.],
        [1128.,  938.],
        [1016.,  930.]]], dtype=float32),)"
415231,[[4]],"(array([[[1021.,  821.],
        [1133.,  829.],
        [1127.,  938.],
        [1016.,  929.]]], dtype=float32),)"
415271,[[4]],"(array([[[1020.,  822.],
        [1133.,  829.],
        [1127.,  938.],
        [1015.,  929.]]], dtype=float32),)"
415311,[[4]],"(array([[[1020.,  823.],
        [1133.,  830.],
        [1127.,  940.],
        [1015.,  931.]]], dtype=float32),)"
415351,[[4]],"(array([[[1020.,  825.],
        [1133.,  832.],
        [1127.,  941.],
        [1016.,  933.]]], dtype=float32),)"
415391,[[4]],"(array([[[1020.,  825.],
        [1133.,  832.],
        [1127.,  942.],
        [1016.,  933.]]], dtype=float32),)"
415431,[[4]],"(array([[[1020.,  824.],
        [1134.,  832.],
        [1128.,  940.],
        [1016.,  931.]]], dtype=float32),)"
415471,[[4]],"(array([[[1021.,  823.],
        [1134.,  831.],
        [1128.,  939.],
        [1016.,  931.]]], dtype=float32),)"
415511,[[4]],"(array([[[1020.,  823.],
        [1133.,  830.],
        [1128.,  939.],
        [1016.,  931.]]], dtype=float32),)"
415551,[[4]],"(array([[[1020.,  824.],
        [1133.,  831.],
        [1128.,  940.],
        [1016.,  932.]]], dtype=float32),)"
415592,[[4]],"(array([[[1020.,  825.],
        [1133.,  833.],
        [1128.,  941.],
        [1016.,  933.]]], dtype=float32),)"
415632,[[4]],"(array([[[1020.,  825.],
        [1133.,  833.],
        [1128.,  941.],
        [1015.,  932.]]], dtype=float32),)"
415672,[[4]],"(array([[[1020.,  825.],
        [1133.,  832.],
        [1128.,  941.],
        [1016.,  933.]]], dtype=float32),)"
415712,[[4]],"(array([[[1020.,  824.],
        [1133.,  830.],
        [1128.,  939.],
        [1016.,  931.]]], dtype=float32),)"
415752,[[4]],"(array([[[1021.,  821.],
        [1134.,  829.],
        [1128.,  937.],
        [1016.,  928.]]], dtype=float32),)"
415792,[[4]],"(array([[[1021.,  819.],
        [1133.,  825.],
        [1128.,  934.],
        [1016.,  926.]]], dtype=float32),)"
