x_T x_A x_P
-471.5 -557.0 582.5
-472.5 -558.5 716.5
-473.5 -559.5 611.5
-430.5 -561.5 604.0
-432.0 -565.0 630.75
-469.5 -568.5 600.75
-508.0 -568.5 592.5
-509.0 -568.5 590.25
-504.5 -565.5 590.75
-497.0 -565.5 583.5
-491.5 -566.5 577.5
-485.0 -568.5 641.0
-506.5 -568.5 603.0
-503.5 -559.0 598.0
-500.5 -409.5 645.0
-498.0 -385.0 603.5
-495.5 -387.0 582.5
-489.0 -391.5 583.5
-462.0 -398.0 625.75
-446.0 -405.5 618.25
-451.0 -413.0 631.5
-451.5 -416.0 638.0
-434.5 -415.5 595.0
-433.5 -506.0 701.6
-450.5 -586.5 662.0
-444.5 -582.5 622.4
-442.5 -574.5 578.0
-442.0 -576.0 581.0
-442.0 -573.5 588.5
-442.0 -568.0 591.0
-443.0 -563.0 635.5
-442.5 -561.0 620.5
-444.0 -559.0 599.5
-445.0 -557.0 592.0
-423.0 -513.0 594.25
-423.5 -362.0 596.0
-422.5 -341.0 589.5
-440.5 -341.5 614.25
-426.5 -345.0 599.0
-425.5 -344.5 586.0
-425.0 -396.125 585.5
-424.0 -338.625 622.0
-422.0 -281.125 615.0
-420.0 -223.5 588.0
-420.0 -286.5 587.0
-421.0 -281.0 615.0
-420.5 -280.25 587.5
-420.0 -282.0 613.0
-422.0 -284.5 579.0
-422.0 -292.5 586.0
-423.0 -427.5 590.5
-422.0 -579.5 595.0
-429.5 -582.5 588.0
-442.5 -575.5 586.0
-443.0 -574.45 586.5
-441.5 -575.05 584.5
-440.0 -575.0 581.5
-439.0 -571.0 585.0
-438.5 -568.0 583.0
-463.0 -571.0 582.0
-461.0 -573.5 582.75
-454.0 -575.0 586.25
-453.5 -577.5 582.5
-455.0 -579.5 585.0
-459.5 -578.5 615.5
-463.0 -575.5 615.5
-466.0 -573.0 609.25
-469.0 -567.5 609.25
-471.5 -560.0 601.0
-472.0 -551.0 588.0
-472.0 -540.0 587.75
-476.5 -530.0 593.0
-412.0 -524.5 634.25
-411.0 -527.5 652.75
-412.5 -537.0 624.0
-412.5 -553.5 610.25
-413.0 -565.0 605.25
-412.5 -572.0 571.25
-458.5 -573.0 598.0
-458.5 -572.0 626.5
-459.0 -570.0 600.5
-461.0 -568.5 582.0
-460.5 -571.0 600.0
-458.0 -574.5 579.0
-447.5 -576.0 574.0
-460.5 -578.0 579.75
-477.5 -578.5 583.0
-490.5 -583.0 650.75
-492.5 -579.0 608.0
-494.5 -569.5 604.75
-495.0 -564.5 626.0
-493.0 -559.5 580.25
-478.5 -556.0 617.5
-467.0 -561.0 646.5
-467.0 -563.5 681.75
-466.0 -565.5 642.5
-465.0 -564.0 610.75
-465.0 -557.5 617.0
-465.0 -536.5 585.0
-440.5 -439.3970588235294 588.0
-418.5 -309.9264705882353 591.0
-440.5 -180.4558823529412 570.15
-445.5 -50.98529411764707 596.75
-452.5 78.48529411764707 623.35
-447.5 207.95588235294116 649.95
-442.5 337.42647058823525 676.55
-448.5 466.8970588235294 674.8333333333333
-455.0 612.5 588.1666666666667
-433.0 700.0 593.0
-433.5 612.5 579.25
-458.0 564.0 573.25
-457.0 566.0 554.0
-464.0 579.0 534.5
-461.0 574.0 528.0
-487.5 562.5 522.0
-486.0 582.5 520.0
-486.0 585.5 528.0
-489.0 582.0 533.25
-490.5 558.5 538.75
-489.5 524.0 461.5
-491.5 512.0 377.5
-495.5 530.0 293.5
-494.5 546.5 209.5
-498.0 558.5 125.5
-507.5 555.5 41.5
-511.0 548.5 21.0
-515.0 516.0 22.0
-518.0 508.5 19.5
-522.0 502.0 14.0
-522.0 496.5 12.0
-522.0 501.5 11.25
-521.5 500.5 10.75
-507.0 514.5 10.0
-481.0 522.0 9.75
-468.5 513.5 9.75
-480.5 496.5 8.25
-444.5 479.5 6.75
-442.0 489.0 6.25
-441.0 506.5 5.5
-445.5 491.5 4.0
-416.21875 482.5 3.0
-403.09375 493.0 2.5
-389.96875 492.5 1.5
-376.84375 476.5 0.75
-452.5 468.0 0.5
-509.0 478.5 0.5
-476.0 492.5 0.75
-468.0 489.70000000000005 2.0
-483.5 485.29999999999995 2.5
-483.0 481.5 3.0
-482.5 462.5 3.5
-489.0 462.5 2.5
-481.5 486.0 0.25
-484.0 506.5 1.75
-499.5 498.5 3.0
-467.0 492.5 3.0
-471.5 486.0 3.5
-475.0 478.5 4.5
-469.5 436.5 5.0
-462.0 437.25 4.5
-457.5 435.5 3.75
-456.0 421.0 3.5
-454.5 398.0 3.0
-454.0 323.61538461538464 2.75
-453.5 223.76923076923077 2.75
-453.5 123.92307692307693 1.0
-453.5 24.076923076923094 0.5
-454.5 -75.76923076923072 -0.5
-472.0 -175.61538461538458 -0.5
-487.0 -294.0 -0.5
-487.5 -328.875 0.5
-481.5 -629.375 -0.25
-528.5 -700.5 -0.25
-479.0 -632.0 0.75
-476.0 -565.5 1.0
-486.0 -545.0 0.5
-450.0 -518.5 0.0
-447.5 -525.0 0.5
-447.0 -527.0 1.75
-446.5 -530.5 2.75
-442.0 -533.0 3.75
-443.0 -534.0 4.0
-443.0 -535.0 2.5
-443.0 -538.0 1.0
-443.5 -538.5 0.5
-457.5 -536.5 0.25
-439.5 -533.5 0.5
-457.0 -530.0 1.0
-463.5 -528.0 3.25
-460.5 -527.5 3.75
-469.0 -458.0 4.0
-474.0 -229.25 4.5
-472.5 -204.25 5.5
-469.0 -202.0 6.25
-452.5 -81.0 6.25
-558.3214285714286 -91.5 6.0
-567.6071428571429 -95.5 6.75
-576.8928571428571 -93.5 8.5
-586.1785714285714 -104.5 10.25
-547.5 -115.5 13.0
-447.0 -114.5 47.0
-461.0 -113.5 62.0
-460.0 -189.5 94.25
-501.5 -235.0 195.72500000000002
-546.1785714285714 -228.5 296.025
-545.75 -222.5 396.325
-545.3214285714286 -214.5 496.625
-543.0 -200.07142857142856 596.925
-539.5 -181.5 674.25
-498.0 -162.92857142857142 584.0
-491.5 -188.25 585.5
-453.25 -193.25 585.5
-426.0 -186.5 582.5
-415.0 -182.75 587.0
-429.25 -139.0 589.5
-429.75 -82.25 589.0
-437.75 -80.0 586.0
-442.0 -82.0 640.0
-447.25 -89.0 580.5
-455.5 -94.75 548.0
-463.5 -125.75 635.5
-473.25 -168.75 553.5
-476.0 -173.5 556.0
-475.5 -181.5 651.5
-471.25 -206.0 567.5
-481.0 -331.5 546.0
-482.5 -352.0 541.0
-484.0 -354.0 538.5
-484.0 -355.25 538.0
-486.25 -355.75 534.5
-474.34375 -340.25 533.0
-495.71875 -320.25 538.3636363636364
-517.09375 -320.25 579.8181818181818
-538.46875 -322.75 621.2727272727273
-553.1666666666667 -324.75 662.7272727272727
-547.8333333333333 -336.0 704.1818181818181
-544.25 -422.0 745.6363636363636
-409.0 -419.0 550.0
-474.0 -413.5 588.5
-460.0 -413.5 605.0
-462.0 -413.4 675.0
-455.0 -371.0 557.0
-454.5 -328.6 579.5
-450.0 -319.0 568.5
-451.0 -311.0 563.5
-479.0 -309.5 560.0
-503.5 -306.5 562.5
-502.5 -303.5 566.5
-496.5 -259.5 564.5
-457.0 -219.0 561.25
-458.0 -215.0 649.5
-525.5 -213.5 670.75
-474.0 -210.0 738.5
-474.5 -47.5 663.5
-475.5 -46.5 576.5
-471.0 -41.5 570.9166666666667
-465.0 2.5 550.5833333333333
-464.5 45.5 530.25
-459.0 51.0 523.75
-468.0 40.5 552.0
-476.5 -3.0 555.5
-476.5 8.5 557.0
-477.0 34.0 562.75
-464.5 57.0 561.5
-465.5 77.0 576.75
-463.0 75.5 574.0
-461.0 154.21428571428572 570.0
-458.0 234.5 572.0
-457.5 314.78571428571433 665.75
-459.0 376.5 572.5
-460.0 314.0 571.75
-460.5 232.0 570.5
-461.5 259.5 569.25
-463.5 251.5 567.25
-465.0 222.0 563.0
-466.5 85.5 563.5
-469.5 74.0 562.0
-478.0 76.0 563.0
-482.0 80.5 604.25
-483.0 190.5 584.5
-483.5 274.5 597.25
-484.0 280.5 627.0
-485.5 277.5 567.0
-485.0 270.0 591.0
-486.0 208.0 593.5
-485.5 49.0 597.0
-485.0 27.0 582.0
-485.0 18.0 562.0
-484.5 8.5 568.25
-484.0 13.5 561.0
-484.0 35.0 559.5
-485.0 52.5 558.0
-486.0 139.0 559.75
-485.5 207.5 561.25
-485.5 207.5 561.75
-485.0 211.5 575.75
-482.5 133.0 589.0
-479.9375 -112.0 580.5
-475.6875 -135.5 557.09375
-471.4375 -88.5 539.21875
-467.1875 -36.5 521.34375
-486.0 4.0 503.46875
-499.5 35.0 511.5
-486.0 77.0 509.5
-481.5 360.0 519.0
-482.0 627.5 523.5
-471.5 617.0 516.5
-502.0 577.5 515.5
-499.0 561.5 559.0
-498.5 568.5 640.5
-493.0 573.5 542.0
-490.0 559.5 611.0
-502.0 553.0 535.75
-497.5 567.5 534.0
-486.5 575.5 536.0
-498.5 563.5 535.5
-510.0 553.5 540.0
-501.5 564.0 543.0
-507.0 574.5 546.5
-531.0 565.0 549.0
-545.5 548.0 554.5
-548.0 547.5 551.75
-566.0 556.0 567.5
-578.5 549.0 563.75
-584.5 530.5 562.5
-583.5 529.0 672.5
-580.5 545.0 570.0
-538.5 553.5 582.0
-566.5 546.0 629.75
-558.5 539.0 565.5
-564.5 537.5 589.25
-576.0 534.5 585.75
-590.0 523.0 553.75
-606.5 511.5 563.75
-620.5 513.5 550.5
-606.0 520.5 553.25
-652.5 525.0 552.25
-705.5 520.5 514.0
-722.1666666666667 524.0 484.75
-749.7222222222222 519.0 481.5
-777.2777777777778 437.01250000000005 492.5
-804.8333333333333 326.36249999999995 494.5
-849.0 215.71249999999998 496.5
-881.0 105.06249999999997 493.5
-846.6666666666667 -5.587500000000006 492.75
-818.2222222222222 -116.23750000000007 498.25
-789.7777777777778 -226.88750000000005 495.0
-761.3333333333333 -337.5375 491.5
-725.5 -448.18750000000006 488.0
-680.5 -558.8375 488.5
-646.5 -698.0 441.5
-562.5 -629.5 427.1
-562.5 -580.5 463.9
-548.5 -560.0 522.5
-548.0 -556.5 561.0
-558.5 -564.0 558.0
-572.5 -567.5 540.5
-586.5 -567.5 536.5
-596.5 -578.0 543.75
-600.0 -582.5 559.25
-632.5 -580.0 556.0
-635.0 -576.5 553.75
-643.5 -572.0 551.75
-631.0 -568.5 556.25
-616.5 -568.0 573.5
-611.5 -569.5 573.75
-582.0 -569.0 559.5
-568.5 -565.5 562.5
-563.0 -561.5 560.75
-565.0 -558.0 555.75
-579.5 -543.5 553.5
-590.5 -544.0 551.75
-574.5 -544.5 561.5
-590.5 -543.5 533.75
-578.0 -544.0 544.2083333333333
-582.0 -544.0 605.0416666666667
-574.0 -544.5 665.875
-570.5 -542.5 730.5
-574.0 -540.5 552.75
-562.0 -553.5 548.25
-530.0 -559.5 554.25
-520.0 -562.0 554.0
-496.5 -563.0 541.0
-500.0 -564.0 547.75
-478.0 -564.5 570.5
-463.0 -565.0 575.25
-444.5 -562.5 571.75
-433.5 -559.5 572.25
-432.5 -526.5 574.5
-434.0 -513.0 573.5
-430.5 -498.0 561.75
-438.0 -489.5 564.75
-500.0 -443.0 561.75
-493.5 -260.0 536.0
-487.5 -142.8 534.75
-488.0 -57.20000000000002 539.75
-494.0 3.5 537.5
-546.5 29.5 536.0
-506.0 228.0 619.75
-512.5 358.0 539.5
-501.5 418.5 536.0
-481.5 482.5 532.25
-425.0 538.0 530.0
-408.5 492.0 539.25
-411.5 479.0 556.75
-422.5 614.0 545.5
-447.0 572.5 458.5
-417.5 518.5 344.65625
-433.0 437.5 247.53125
-434.5 247.0 150.40625
-428.5 59.5 53.28125
-450.0 14.499999999999998 43.0
-470.0 -28.5 55.25
-466.9375 -46.0 55.25
-456.1875 -86.5 54.75
-445.4375 -154.17857142857142 24.5
-434.6875 -219.75 22.0
-476.0 -285.32142857142856 22.25
-486.0 -330.5 24.0
-477.5 -330.0 25.25
-481.0 -346.0 19.0
-480.0 -548.0 19.25
-480.5 -627.0 20.0
-474.0 -602.0 21.0
-469.5 -598.0 28.75
-434.5 -596.0 138.60714285714286
-406.0 -593.5 274.75
-405.0 -595.0 410.8928571428571
-401.5 -583.0 526.0
-418.25 -570.0 562.75
-429.25 -562.0 561.75
-440.25 -555.5 562.75
-451.25 -548.0 561.0
-448.5 -547.5 563.0
-456.0 -548.5 561.5
-457.5 -548.5 562.75
-449.0625 -543.0 577.75
-433.3125 -536.0 585.5
-417.5625 -522.0 586.25
-401.8125 -426.7105263157895 586.25
-445.5 -299.6578947368421 589.5
-496.0 -172.60526315789474 592.25
-464.125 -45.55263157894737 587.75
-432.5 81.5 585.25
-492.0 208.55263157894734 585.0
-436.0 335.60526315789474 583.0
-463.0 462.65789473684214 578.0
-465.5 589.7105263157895 583.25
-472.5 724.0 576.75
-478.5 678.0 573.5
-489.5 618.5 570.5
-499.0 585.5 564.25
-502.0 552.0 552.0
-500.5 528.5 543.75
-500.0 528.0 541.5
-498.5 530.5 538.75
-496.0 518.5 531.25
-495.0 497.5 531.5
-491.0 490.5 540.5
-498.5 500.5 544.75
-476.5 503.125 536.25
-470.0 497.75 538.5
-468.75 491.25 542.0
-488.75 513.75 544.5
-488.0 500.0 544.5
-468.25 500.5 549.0
-469.25 498.0 548.0
-465.0 496.75 546.0
-513.75 501.0 547.0
-511.5 508.0 548.5
-501.25 506.5 539.0
-512.25 502.5 536.5
-588.5 503.25 525.0
-583.25 508.5 534.5
-568.75 487.0 543.5
-567.5 469.0 543.5
-569.5 472.75 543.5
-565.0 480.5 547.5
-558.5 466.5 546.5
-554.25 311.5 546.0
-550.75 278.0 542.5
-551.75 258.75 545.0
-534.0 232.0 547.0
-520.0 191.675 547.5
-515.75 92.375 551.5
-507.75 -6.924999999999997 549.5
-508.5 -106.225 551.25
-508.625 -205.52499999999998 548.5
-509.0 -269.0 552.5
-554.5 -254.5 555.5
-549.5 -131.0 558.0
-560.0 -158.25 560.5
-564.0 -325.91666666666663 554.5
-561.5 -493.5833333333333 560.0
-560.5 -511.0 558.5
-560.0 -500.0 558.0
-556.5 -505.5 558.25
-550.0 -513.5 556.75
-548.5 -517.5 557.0
-546.0 -526.5 561.5
-549.5 -543.5 564.25
-565.75 -554.5 562.25
-548.0 -553.0 565.75
-510.0 -545.5 488.0
-519.0 -536.5 308.60714285714283
-504.0 -524.5 144.75
-517.0 -503.5 -19.10714285714286
-471.5 -487.0 -173.5
-437.5 -480.0 -240.5
-440.0 -452.5 -246.0
-439.0 -261.5 -249.0
-444.5 -173.0 -250.5
-437.0 -177.0 -250.25
-344.0 -181.0 -251.25
-191.41666666666666 -186.5 -251.5
-99.97222222222223 -197.5 -248.5
-8.527777777777786 -175.5 -245.75
82.91666666666666 -193.5 -242.25
174.36111111111111 -210.5 -242.25
265.80555555555554 -224.5 -241.5
357.25 -230.5 -219.75
448.69444444444446 -228.0 -187.25
540.1388888888889 -347.5 -184.5
597.5 -512.0 -184.75
611.5 -520.0 -185.25
606.0 -511.5 -185.75
558.0 -510.0 -186.0
511.5 -508.0 -190.0
550.0833333333333 -507.0 -194.0
530.4166666666667 -505.5 -195.0
576.0 -508.0 -195.75
557.5 -508.0 -196.25
545.0 -507.5 -196.0
494.0 -508.5 -196.5
469.0 -510.0 -198.0
415.0 -511.5 -199.5
461.5 -512.5 -198.0
445.5 -513.0 -197.5
504.5 -514.0 -196.75
577.0 -514.0 -211.75
631.5 -514.0 -348.8
619.4000000000001 -514.5 -444.0
622.5999999999999 -522.5 -539.2
631.0 -523.0 -560.0
634.375 -524.0 -554.75
540.625 -523.5 -574.5
567.75 -523.5 -533.0
551.5 -523.5 -544.5
542.5 -524.5 -517.0
530.0 -523.5 -517.75
530.0 -524.0 -518.5
491.5 -524.5 -494.5
491.0 -525.0 -493.5
487.0 -525.5 -493.0
488.5 -518.0 -491.5
511.0 -509.5 -493.25
505.5 -508.0 -501.5
399.5 -506.5 -501.25
438.5 -505.5 -499.5
481.5 -504.0 -501.0
467.0 -502.5 -501.75
445.0 -502.0 -502.5
406.0 -503.0 -502.75
479.0 -503.5 -504.75
459.5 -503.5 -509.75
455.5 -503.5 -512.5
445.5 -502.5 -512.25
443.0 -502.0 -512.75
463.0 -500.5 -513.0
445.0 -502.0 -513.5
449.5 -504.0 -513.5
444.5 -505.5 -513.0
438.5 -520.5 -513.5
448.5 -526.0 -506.75
503.0 -522.5 -491.0
486.0 -521.0 -486.33333333333337
487.5 -516.0 -481.66666666666663
464.0 -499.5 -505.75
461.0 -402.2205882352941 -497.5
463.5 -272.5147058823529 -507.5
428.0 -142.80882352941174 -519.0
433.0 -13.102941176470551 -531.5
429.5 116.60294117647067 -538.0
418.0 246.30882352941182 -538.0
453.0 376.014705882353 -535.25
485.0 505.7205882352942 -534.0
543.0 624.5 -590.75
456.75 617.5 -579.75
448.5 597.0 -557.0
539.5 528.0 -535.5
470.0 516.5 -526.75
459.0 515.0 -529.25
488.5 515.0 -531.5
479.5 519.5 -529.5
507.5 520.5 -529.5
459.0 517.0 -530.25
454.25 516.0 -530.5
501.5 518.5 -527.75
499.5 521.0 -526.75
428.5 523.5 -530.25
357.0 526.0 -530.5
365.5 529.0 -529.5
375.5 530.0 -529.25
396.5 532.0 -530.0
439.0 530.0 -527.0
456.5 524.5 -527.0
537.625 523.5 -527.0
526.675 523.5 -526.75
456.2416666666667 522.5 -525.75
385.8083333333333 521.0 -523.75
315.375 520.0 -527.0
244.94166666666663 516.0 -482.5
174.50833333333333 501.5 -288.09375
104.07499999999996 475.5 -74.46875
33.64166666666665 442.15 139.15625
-36.79166666666674 398.35 352.78125
-107.22500000000002 365.5 522.75
-177.65833333333336 310.75 537.5
-248.0916666666667 173.0 535.25
-318.5250000000001 -70.34375 546.25
-388.95833333333337 -221.71875 549.75
-459.3916666666667 -373.09375 548.5
-443.0 -524.46875 555.0
-471.5 -628.5 561.75
-477.5 -586.0 542.75
-697.5 -594.0 542.5
-725.0 -526.5 540.0
-712.0 -550.0 529.25
-623.5 -521.0 393.25
-583.5 -524.0 307.63157894736844
-440.25 -534.5 252.47368421052633
-179.25 -562.5 197.31578947368422
81.75 -587.5 142.1578947368421
375.5 -593.5 87.00000000000001
550.0 -582.5 31.84210526315792
434.5 -554.0 -23.31578947368419
470.0 -522.5 -78.4736842105263
427.0 -519.5 -133.63157894736838
503.5 -509.5 -172.0
545.0 -501.0 -152.5
516.0 -487.5 -168.5
515.5 -475.0 -199.5
566.0 -467.5 -205.5
546.5 -471.5 -208.75
543.0 -480.0 -207.75
550.0 -487.0 -208.0
530.0 -503.5 -208.25
511.5 -512.5 -208.0
508.0 -501.0 -191.5
493.5 -487.0 -174.75
494.5 -482.0 -171.0
496.5 -474.0 -172.25
518.5 -464.5 -172.5
577.625 -459.5 -173.0
699.6666666666667 -461.5 -171.5
454.3333333333333 -466.5 -172.75
656.875 -468.0 -173.0
446.375 -471.5 -144.25
366.0 -480.0 -144.0
472.5 -485.0 -144.5
390.0 -485.5 -144.0
200.0 -470.5 -143.75
164.0 -425.1666666666667 -144.75
165.0 -364.05555555555554 -146.0
154.5 -302.94444444444446 -146.0
0.0 -241.83333333333331 -145.75
-53.5 -138.5 -145.25
1.0 26.8125 -146.5
50.5 170.5625 -146.25
57.5 314.3125 -146.0
-1.0357142857142856 458.0625 -145.5
-21.17857142857143 546.5 -145.0
-41.32142857142857 519.5 -145.0
-61.464285714285715 534.5 -144.5
62.5 539.0 -143.5
-24.0 530.5 -135.3125
0.0 520.0 -125.0625
-10.0 522.5 -114.8125
89.0 516.0 -104.5625
34.5 512.5 -124.0
50.0 516.5 -94.0
51.0 523.0 -126.5
-85.91666666666667 527.5 -126.5
-275.1388888888889 524.5 -130.25
-464.36111111111114 517.5 -129.0
-653.5833333333334 515.5 -129.5
-601.0 520.5 -129.75
-621.75 515.5 -129.75
-762.3125 498.5 -129.0
-665.5625 487.0 -129.25
-594.0 486.0 -130.0
-596.5 492.0 -130.0
-596.0 489.5 -130.5
-654.0 484.5 -130.5
-791.5 488.0 -131.0
-611.0 500.5 -131.5
-717.0 506.5 -132.0
-718.5 486.5 -131.75
-715.0 481.0 -131.25
-657.0 480.5 -130.5
-596.0 487.5 -131.0
-584.0 490.0 -131.0
-570.5 486.0 -131.5
-553.0 478.0 -130.0
-538.5 487.0 -130.0
-623.5 507.5 -130.0
-581.0 514.0 -130.25
-583.0 509.0 -130.25
-669.0 501.0 -130.0
-664.5 501.5 -130.0
-664.5 508.5 -130.5
-663.0 515.25 -131.0
-661.5 511.25 -131.0
-646.5 508.5 -131.0
-644.5 507.5 -130.5
-665.25 512.0 -129.5
-666.0 480.75 -130.0
-666.5 479.0 -130.0
-666.0 476.0 -130.5
-618.5 475.5 -129.0
-454.0 476.5 -128.0
-357.125 476.0 -127.5
-220.625 475.25 -128.0
-84.125 477.25 -129.0
52.375 481.5 -128.0
188.875 487.5 -128.0
325.375 492.25 -126.5
376.75 475.5 -127.0
322.75 464.875 -127.0
264.25 470.04166666666663 -127.0
252.5 475.20833333333337 -127.5
262.5 489.0 -127.5
260.75 499.5 -127.0
247.625 500.25 -127.0
236.0 494.0 -126.0
285.0 492.75 -126.0
281.5 489.5 -126.0
291.5 489.0 -126.0
290.5 489.0 -126.25
289.25 488.5 -126.75
197.0 487.5 -126.75
195.0 487.0 -126.0
187.0 484.0 -125.5
157.0 482.0 -125.25
165.5 480.0 -125.25
137.5 479.0 -126.75
61.0 477.0 -128.5
-85.57142857142856 474.5 -129.5
-254.99999999999997 475.0 -129.0
-424.4285714285714 476.0 -131.75
-563.0 482.0 -131.75
-664.5 490.5 -132.0
-547.0 492.0 -132.0
-593.0 495.0 -133.0
-583.0 496.5 -131.75
-577.0 497.0 -132.75
-571.5 498.5 -132.5
-583.5 500.0 -133.0
-631.0 501.5 -133.0
-617.0 486.0 -132.75
-603.0 488.5 -132.5
-582.0 488.5 -132.75
-539.5 488.0 -132.75
-604.0 486.5 -132.25
-688.0 485.5 -131.5
-656.375 483.5 -130.75
-563.5 483.0 -131.0
-555.0 483.0 -131.5
-551.0 483.0 -131.5
-582.5 482.5 -131.25
-588.0 483.5 -130.25
-587.1944444444445 483.0 -131.75
-586.7870370370371 482.5 -133.0
-586.3796296296297 483.0 -133.0
-585.9722222222222 483.5 -132.75
-585.5648148148148 483.5 -133.5
-585.1574074074074 484.0 -132.5
-584.75 485.5 -125.5
-584.3425925925926 484.5 -90.25
-583.9351851851852 486.0 -53.916666666666664
-583.5277777777778 487.0 -17.58333333333333
-583.1203703703703 488.5 18.750000000000007
-582.7129629629629 489.0 -46.5
-582.3055555555555 488.5 -146.75
-581.8981481481482 488.0 -145.25
-581.4907407407408 487.5 -143.5
-581.0833333333334 486.5 -268.0
-580.6759259259259 487.0 -420.75
-580.2685185185185 486.5 -512.75
-579.8611111111111 487.0 -512.75
-579.4537037037037 487.5 -516.75
-579.0462962962963 489.5 -517.0
-578.6388888888889 490.0 -516.25
-578.2314814814815 490.0 -521.75
-577.8240740740741 489.0 -522.25
-577.4166666666666 498.5 -521.5
-577.0092592592592 502.0 -521.5
-576.6018518518518 505.5 -520.75
-603.0 509.0 -525.75
-601.75 517.0 -524.75
-594.5 522.0403225806451 -524.5
-720.75 527.4274193548388 -524.0
-625.5 532.8145161290322 -524.5
-682.0 538.2016129032259 -524.75
-618.5 543.5887096774193 -525.25
-619.0 548.9758064516129 -526.75
-584.0 554.3629032258065 -528.5
-605.5 559.75 -529.5
-582.5 565.1370967741935 -530.0
-599.0 570.5241935483871 -529.75
-614.0 575.9112903225806 -530.75
-601.5 581.2983870967741 -532.75
-581.5 586.6854838709678 -533.25
-586.0 592.0725806451612 -438.75
-588.0 597.4596774193549 -433.5
-588.5 591.5 -496.75
-586.0 538.5 -498.25
-586.0 500.5 -499.25
-567.0 483.0 -436.5
-539.9285714285714 478.0 -498.5
-528.5 480.5 -488.5
-517.0714285714286 495.5 -486.75
-562.0 508.5 -489.75
-546.5 508.0 -489.75
-566.0 512.5 -489.5
-579.5 512.5 -493.0
-603.5 513.0 -497.0
-604.0 513.5 -500.0
-600.0 503.5 -502.75
-589.5 498.5 -508.0
-602.5 496.0 -508.0
-602.0 493.5 -511.5
-566.0 493.0 -502.0
-481.2352941176471 495.5 -525.5
-418.88235294117646 500.5 -540.25
-356.52941176470586 505.0 -538.5
-294.1764705882353 504.5 -543.5
-231.82352941176472 504.5 -550.75
-169.47058823529412 507.0 -558.0
-107.11764705882354 506.0 -556.75
-44.764705882352956 522.5 -554.75
17.588235294117624 561.5 -517.8333333333333
79.94117647058823 555.5 -515.1666666666667
142.29411764705884 553.0 -512.5
204.6470588235294 552.0 -513.0
267.0 535.5 -519.75
329.35294117647055 506.0 -525.75
391.70588235294116 507.0 -519.25
454.05882352941177 507.5 -501.25
516.4117647058823 506.5 -501.0
482.0 506.5 -500.5
476.0 506.5 -500.75
478.5 509.0 -503.0
490.5 521.0 -513.5
550.0 521.0 -516.0
473.5 523.0 -523.5
412.5 524.5 -525.5
476.5 525.0 -527.0
491.5 524.5 -525.5
469.0 532.5 -522.75
567.0 568.5 -523.25
570.5 564.5 -523.25
504.0 564.0 -523.0
562.0 562.5 -521.75
505.0 540.45 -522.75
576.0 520.25 -524.0
585.5 500.05 -507.0
550.5 462.0 -518.5
597.0 509.0 -512.0
595.0 507.0 -505.0
544.5 510.5 -505.75
596.0 512.5 -507.0
581.5 514.5 -507.0
617.0 514.0 -507.0
618.5 513.5 -507.75
611.5 515.0 -505.0
618.0 514.5 -499.0
609.0 547.5 -499.0
547.5 569.0 -497.25
534.0 565.5 -498.0
531.0 563.5 -497.0
519.0 562.0 -497.5
515.5 560.5 -495.0
529.5 540.0 -494.75
520.5 506.5 -494.0
535.0 505.0 -492.0
567.5 505.5 -491.5
542.0 506.0 -492.0
550.5 508.5 -492.5
564.5 508.5 -493.75
540.0 507.5 -494.75
500.0 507.5 -495.5
495.0 507.0 -496.5
466.5 505.5 -496.25
530.0 505.5 -495.25
529.5 506.0 -492.75
517.5 506.5 -495.25
471.0 506.5 -490.75
475.5 565.0 -490.0
522.0 558.5 -489.5
539.0 559.0 -483.5
562.0 559.0 -488.25
556.5 558.5 -488.5
556.0 558.5 -489.0
543.5 557.5 -489.5
625.5 543.5 -490.25
553.5 493.0 -491.25
580.0 495.0 -491.25
546.0 495.5 -496.25
571.5 497.0 -501.5
607.0 497.5 -501.25
612.5 504.0 -499.75
535.5 509.5 -499.5
634.5 509.5 -500.0
614.5 508.5 -498.5
547.5 507.5 -497.5
563.0 506.5 -496.5
554.0 506.0 -496.75
553.0 505.0 -495.5
544.0 504.5 -495.0
532.4166666666667 498.0 -495.0
520.3055555555557 490.5 -494.0
508.19444444444446 490.5 -492.75
496.0833333333333 491.0 -493.0
