x_T x_P y_T y_P d_T d_P FaceP_T FaceT_P
-687.5 -659.5 354.0 383.0 773.2867822534884 762.7522997159697 0.0 0.0
-685.5 -653.75 353.5 403.25 771.2798146693701 768.1397278661289 0.0 0.0
-682.5 -644.75 209.0 404.25 714.0922496128271 761.000686934367 0.0 0.0
-679.5 -640.5 183.0 403.0 703.7120591292753 756.7361406351413 0.0 0.0
-682.0 -642.0 182.5 395.75 706.0074143626871 754.192946982223 0.0 0.0
-665.5 -652.5 176.5 387.75 688.5079671327746 759.0168204492102 0.0 0.0
-674.0 -658.75 182.0 386.25 698.1407828293225 763.6501054675424 0.0 0.0
-579.0 -665.75 221.5 386.0 623.1959942380863 769.5577078275894 0.0 0.0
-279.5 -668.5 158.0 383.58333333333337 321.11727699723446 770.7327294616391 0.0 0.0
-250.5 -666.5 145.0 383.91666666666663 289.43986727376205 769.1649846403054 0.0 0.0
-244.0 -664.5 142.0 385.125 282.31221502170587 768.0380898401381 0.0 0.0
-245.5 -661.75 144.0 384.7 284.61679185453755 765.446246098259 0.0 0.0
-214.0 -660.75 149.0 385.5 261.4733641026343 764.9856492225423 0.0 0.0
-246.0 -659.75 140.5 386.3 283.37016678919656 764.5250523468255 0.0 0.0
-231.0 -656.0 145.0 385.0 272.73884054774976 760.6320448123449 0.0 0.0
-228.5 -662.5 143.5 382.0 269.82309019059136 764.7639086306876 0.0 0.0
-195.5 -676.75 201.5 375.0 280.7534505576022 773.7075422891055 0.0 0.0
-90.5 -649.0 192.5 386.5 220.2142062842679 755.8599252639857 0.0 0.0
3.0 -618.0 215.5 405.5 215.92177526037653 739.1727572282979 0.0 0.0
37.5 -657.75 192.0 382.75 195.7046479826201 761.0091727538372 0.0 0.0
63.5 -662.5 192.0 380.0 202.23215930273173 763.7453780193819 0.0 0.0
51.5 -646.25 171.5 386.25 179.28042388794233 752.8800606027195 0.0 0.0
-23.0 -614.5 182.0 383.75 183.46033971928142 724.5855065990046 0.0 0.0
-53.5 -359.75 172.5 392.75 186.87117513254594 535.1070478449055 0.0 0.0
-38.0 -177.67857142857144 227.0 401.2857142857143 230.41034891224666 508.54963698718257 0.0 0.0
-17.0 0.7499999999999716 223.0 381.0 223.6605148608263 493.14852488603424 0.0 0.0
-20.5 179.1785714285714 225.5 360.7142857142857 226.81549356243002 477.74741278488597 0.0 0.0
-28.0 394.5 226.0 354.0 228.03273000046494 532.2563788323 0.0 0.0
-175.60000000000002 476.5 192.8 353.0 312.7910615001503 593.0141460403585 0.0 1.0
-356.40000000000003 485.25 147.2 358.75 422.5160921839437 603.4668522729585 0.0 1.0
-581.5 488.75 224.5 359.25 627.6172058518156 606.57826883096 0.0 1.0
-657.5 491.75 213.0 360.25 691.142823085778 609.5888293753194 0.0 1.0
-600.0 493.0 257.0 359.75 655.892799196839 610.3026373784107 0.0 1.0
-522.5 493.25 276.5 359.0 591.3777104610608 610.0633389706378 0.0 1.0
-531.0 495.0 297.5 358.0 608.6640615394731 610.8927749006608 0.0 1.0
-573.5 495.5 350.5 356.0 672.7893522919812 610.1280710384824 0.0 1.0
-599.125 494.5 274.625 356.5 662.2202299514723 609.608551037679 0.0 1.0
-604.5 493.5 246.5 355.0 652.847481705284 607.9204413212092 0.0 1.0
-613.5 492.75 256.0 353.5 664.7702511004743 606.4365947244637 0.0 1.0
-636.0 507.0 264.0 374.0 688.6163650450728 630.1001143308335 0.0 1.0
-610.5 522.75 256.0 387.5 662.0072958759031 650.7102540025036 0.0 1.0
-601.1071428571429 522.25 275.8571428571429 389.0 662.4384023125382 651.2035978305644 0.0 1.0
-585.25 522.0 297.0 391.5 657.8768123164605 652.5000689655394 0.0 1.0
-569.3928571428571 521.0 318.1428571428571 392.5 653.3152223203826 652.3015717560816 0.0 1.0
-566.0 519.25 341.0 392.5 660.78709962461 650.9046283643158 0.0 1.0
-636.0 518.75 310.5 392.5 709.9363974601281 650.5058302997456 0.0 1.0
-481.5 486.75 344.5 391.0 593.5390077884883 624.4190381435535 0.0 1.0
-542.0 485.79999999999995 294.0 365.4 616.6036133550153 608.1060908865757 0.0 0.0
-590.75 468.20000000000005 355.0 334.6 689.7521697488944 575.7105329706521 0.0 0.0
-586.5 490.5 356.5 307.5 686.7493066832376 579.3466241715857 0.0 0.0
-530.625 501.25 301.875 329.75 610.4935470434796 600.2684982059227 0.0 1.0
-527.5 501.25 303.0 328.5 608.3302090955909 599.3091363952421 0.0 1.0
-525.0 514.0 302.0 323.5 605.6641496382782 607.3366255069379 0.0 1.0
-526.5 514.5 305.0 328.5 608.4630227055708 610.4318893502011 0.0 1.0
-528.0 516.5 305.0 330.0 609.761739721778 612.9220882758627 0.0 1.0
-532.0 510.0 308.0 331.25 614.7261593895626 608.1341394425333 0.0 1.0
-651.25 509.25 423.0 332.5 777.2567202479394 608.1873323084809 0.0 1.0
-772.5 510.0 539.5 332.0 942.2402761936578 608.5425386851815 0.0 1.0
-782.5 509.25 544.0 331.75 953.0174453994181 607.7777099147877 0.0 1.0
-721.5 506.75 476.0 325.25 864.6061703382146 602.1492847372497 0.0 1.0
-799.5 506.5 551.0 321.5 970.9795649233962 599.920411388044 0.0 1.0
-802.0 506.5 550.5 321.5 972.7560947813474 599.920411388044 0.0 1.0
-547.5 506.75 275.0 320.5 612.7001381571995 599.5963895466655 0.0 1.0
-363.0 507.25 256.5 319.5 444.4879933740109 599.4862564634078 0.0 1.0
-572.5 507.25 379.0 318.5 688.4389415522841 598.953111831906 0.0 1.0
-520.0 506.25 516.5 318.5 733.987757133986 598.1065724508508 0.0 1.0
-407.0 506.5 629.5 318.5 750.4153510098433 598.3180592293701 0.0 1.0
-242.5 507.5 600.0 318.0 648.4425251195112 598.8999594190745 0.0 1.0
-102.0 508.25 606.0 320.0 615.2446558254587 600.5997250058658 0.0 1.0
40.125 509.0 588.75 321.75 590.667770647566 602.1661790206426 0.0 1.0
119.5 509.0 586.5 322.75 599.4262633368196 602.701092646337 0.0 1.0
132.0 508.0 683.5 324.0 696.4912319554735 602.5287712972965 0.0 1.0
90.0 507.5 782.5 326.0 792.1762866490983 603.1851064438122 0.0 1.0
105.0 508.25 673.5 326.5 691.3609182355308 604.0863603474244 0.0 1.0
234.0 508.5 581.0 327.5 626.3521482464131 604.8375815043241 0.0 1.0
235.5 508.25 562.5 327.5 609.819933929683 604.6274314294267 0.0 1.0
222.5 508.0 562.5 327.5 605.2015999173407 604.4172813545291 0.0 1.0
201.0 508.0 586.5 326.5 620.0133631449376 603.8760220442604 0.0 1.0
213.0 508.0 616.5 328.5 652.2778784269301 604.962040597344 0.0 1.0
253.0 505.5 608.0 342.0 659.6520382975514 610.3234651057085 0.0 1.0
155.0 506.0 489.0 344.0 514.082094462437 611.8596007067571 0.0 1.0
60.75 506.0 434.0 345.5 438.97370752467975 612.7040476445378 0.0 1.0
142.0 506.25 494.0 347.0 514.0477777808277 613.757901898206 0.0 1.0
137.0 505.75 499.0 348.0 517.4739859853313 613.9113417299899 0.0 1.0
124.5 506.5 482.5 347.5 498.3041402150909 614.2463512417244 0.0 1.0
129.5 507.25 486.0 348.5 503.06451767734984 615.430607413519 0.0 1.0
115.5 507.25 480.5 348.5 494.1867194249168 615.430607413519 0.0 1.0
133.5 507.5 552.0 348.25 568.1059711436517 615.4951814541259 0.0 1.0
116.5 506.75 538.0 348.0 550.4737880325276 614.7353760189287 0.0 1.0
109.0 507.0 514.5 348.0 525.9195248796991 614.941525726526 0.0 1.0
112.0 508.5 525.5 348.0 537.3038606412331 616.1790072430738 0.0 1.0
109.5 509.25 519.0 349.25 530.4255768878448 617.5040451721371 0.0 1.0
116.0 508.5 537.0 349.5 549.3860726847159 617.0272118874003 0.0 1.0
120.25 509.25 559.0 349.5 571.787649046142 617.6453938242034 0.0 1.0
122.5 510.5 579.0 349.75 591.8196330415617 618.8177074348863 0.0 1.0
110.5 510.5 584.5 350.25 594.8688125329888 619.1004401517798 0.0 1.0
114.5 510.5 588.5 349.5 599.6019376196274 618.6764097652342 0.0 1.0
112.5 509.75 585.0 345.0 595.8320356645178 615.5330978837904 0.0 1.0
117.5 508.0 446.5 322.5 461.9724982424617 601.7227351529939 0.0 1.0
117.5 510.0 472.0 322.0 486.4060556772373 603.1452385174023 0.0 1.0
94.0 510.25 419.5 321.5 429.94633956849236 603.089819397936 0.0 1.0
121.5 510.75 398.0 320.5 416.42257031535223 602.9807875525553 0.0 1.0
114.5 510.25 380.5 320.75 397.5553718393769 602.6906321492377 0.0 1.0
-147.0 507.5 365.0 321.5 397.1932831813055 600.7650775497574 0.0 1.0
-339.0 507.75 338.5 321.25 493.22758467845154 600.8424344382358 0.0 1.0
-560.5 507.75 269.5 321.75 621.9352825443176 601.1100099115899 0.0 1.0
-565.5 507.5 273.5 323.0 628.1722253770353 601.568990224729 0.0 1.0
-594.0 507.0 256.0 324.0 646.8194508117302 601.6861609435791 0.0 1.0
-626.0 507.25 265.0 325.75 680.0724734729274 602.8396392618772 0.0 1.0
-602.0 505.75 267.5 326.5 658.7700682076704 601.9844938912606 0.0 1.0
-600.0 505.0 257.0 327.75 652.7687067870677 602.0342969759199 0.0 1.0
-571.5 504.5 272.0 328.0 634.0907775033743 601.7509867046335 0.0 1.0
-426.0 503.5 196.0 328.25 468.9619173900704 601.0493793017351 0.0 1.0
-693.5 503.25 445.75 328.75 824.9259007463888 601.1133376768998 0.0 1.0
-643.5 503.25 380.75 329.0 749.7102454384956 601.2500155624008 0.0 1.0
-593.5 502.0 315.75 329.0 674.4945901306023 600.2041945173966 0.0 1.0
-543.5 501.75 250.75 329.0 599.2789348227093 599.995193005358 0.0 1.0
-583.0 501.5 254.5 328.75 636.133965760441 599.6489112221855 0.0 1.0
-597.0 502.0 255.5 328.25 649.3808476911504 599.7933863263659 0.0 1.0
-611.5 503.0 260.0 327.75 664.4791331604138 600.3574821494993 0.0 1.0
-618.5 503.0 262.5 326.75 671.8992262110773 599.8124357450924 0.0 1.0
-613.5 503.0 249.5 327.0 662.3272397240383 599.9483311086047 0.0 1.0
-606.0 504.25 234.5 327.0 649.7893932873021 600.9967395939354 0.0 1.0
-627.0 505.0 242.5 326.0 672.2637989259363 601.0832500885872 0.0 1.0
-639.5 505.75 255.0 326.0 688.4658734064942 601.7134541006757 0.0 1.0
-626.5 507.0 261.0 326.75 678.7341829690985 603.1707551996316 0.0 1.0
-636.5 507.0 314.0 327.5 709.7489034486459 603.5770456205239 0.0 1.0
-622.0 507.5 305.5 327.5 692.9749650238587 603.9971634875264 0.0 1.0
-694.0 508.0 308.0 327.5 759.5179164711221 604.4172813545291 0.0 1.0
-687.75 508.0 301.0 328.5 750.7674755095852 604.9597094022047 0.0 1.0
-634.0 507.75 298.5 328.5 700.7934302522376 604.7498085503064 0.0 1.0
-671.0 507.0 282.0 329.25 727.8527120538797 604.5283834736749 0.0 1.0
-600.5 506.5 359.5 329.0 702.0751159589802 603.9728884643747 0.0 1.0
-287.75 507.5 387.0 329.75 491.3523148039451 605.2203797128552 0.0 1.0
-94.0 507.75 373.5 330.5 387.6847457092548 605.8385355025223 0.0 1.0
-38.5 507.5 363.5 330.5 365.5439125989535 605.6290733203568 0.0 1.0
-48.5 507.5 405.0 329.5 408.06954956300365 605.0839397425943 0.0 1.0
-35.0 507.0 387.0 329.5 388.5812519170204 604.6645764388716 0.0 1.0
-25.0 507.0 359.0 329.0 359.8697199676143 604.3924022696029 0.0 1.0
-23.5 507.0 355.0 329.5 355.7769681847593 604.6645764388716 0.0 1.0
-28.5 507.0 362.5 329.5 363.61877944544204 604.6645764388716 0.0 1.0
-43.0 507.0 336.5 329.5 339.97038941037795 604.6645764388716 0.0 1.0
153.0 507.5 365.5 329.5 397.2968607897003 605.0839397425943 0.0 1.0
190.0 507.25 384.0 329.75 428.4343590329795 605.010749814674 0.0 1.0
200.0 506.75 379.5 330.25 428.99239671420935 604.8641420366587 0.0 1.0
178.0 507.25 410.0 330.0 448.70307547036157 605.1469829866307 0.0 1.0
185.5 507.25 415.5 329.5 455.3661508409218 604.8742274609234 0.0 1.0
175.0 506.0 548.5 329.5 576.0100125013089 603.8263409292443 0.0 1.0
182.5 506.5 617.0 329.5 643.4375064767855 604.2454586840579 0.0 1.0
118.5 507.0 579.0 328.75 593.8402240574765 604.2562424171599 0.0 1.0
298.5 492.5 624.0 326.0 692.2572293184551 590.6573121549825 0.0 1.0
254.5 480.92857142857144 584.0 329.3928571428571 638.9871981322608 582.9365924699395 0.0 0.0
136.5 483.5 650.5 335.25 664.6751955906188 588.3869055663131 0.0 0.0
192.875 486.07142857142856 583.875 341.1071428571429 616.4088992502386 593.8372186626868 0.0 0.0
215.5 484.5 662.0 345.5 697.2352367979772 595.0753141879411 0.0 1.0
136.5 488.25 608.5 346.25 623.6734322140007 598.5667102303416 0.0 1.0
77.85 503.0 489.15 347.5 497.727120381821 611.3653206717026 0.0 1.0
25.64999999999999 501.5 397.35 348.75 401.18435458474664 610.843859517873 0.0 1.0
21.0 503.0 385.0 351.75 386.8759993099535 613.7892993434086 0.0 1.0
57.0 503.5 452.5 352.5 456.11801061354066 614.6288862147762 0.0 1.0
55.5 504.5 453.0 353.5 456.38751117077373 616.0215312914579 0.0 1.0
44.0 504.75 466.5 354.0 468.6186968098777 616.5132464970918 0.0 1.0
53.5 505.25 530.0 355.0 532.792543372135 617.4970308892104 0.0 1.0
55.5 504.75 485.0 355.0 488.1651972127444 617.0881206599491 0.0 1.0
52.0 504.75 478.5 354.0 481.3175062577829 616.5132464970918 0.0 1.0
49.5 503.75 482.5 353.5 485.03562049385835 615.4074365520466 0.0 1.0
-1.4166666666666643 503.0 447.58333333333337 352.0 473.2356529369655 613.9329533971107 0.0 1.0
-203.08333333333331 505.0 435.91666666666663 339.0 553.5503381648809 608.2480385609355 0.0 1.0
-404.75 507.0 424.25 333.5 633.8650233927963 606.8537093048824 0.0 1.0
-554.25 506.5 432.75 331.0 686.2386858888863 605.064727790076 0.0 1.0
-547.25 505.5 444.25 331.25 654.7892801894998 604.3649939695433 0.0 1.0
-581.5 504.5 382.0 331.5 696.285119057027 603.6659468530981 0.0 1.0
-471.5 502.75 320.0 330.75 569.8366675663142 601.791695601083 0.0 1.0
-528.0 502.25 340.0 329.75 628.2092836799611 600.8245419020831 0.0 1.0
-568.3723404255319 502.0 357.8989361702128 328.0 675.6916369099151 599.6578831571763 0.0 1.0
-546.2021276595744 501.5 358.4308510638298 329.5 662.4961513682126 600.0604764362195 0.0 1.0
-524.031914893617 501.5 358.9627659574468 329.0 649.3006658265102 599.7868040166231 0.0 1.0
-501.86170212765956 501.5 359.49468085106383 328.25 636.1051802848077 599.3751294407568 0.0 1.0
-479.6914893617021 503.0 360.0265957446809 327.5 622.9096947431052 600.2211472210629 0.0 1.0
-457.52127659574467 503.75 360.5585106382979 327.75 609.7142092014027 600.9859741283384 0.0 1.0
-435.3510638297872 505.0 361.0904255319149 327.5 596.5187236597003 601.8981857303978 0.0 1.0
-413.1808510638298 505.5 361.6223404255319 327.5 583.3232381179978 602.317625372035 0.0 1.0
-391.01063829787233 506.5 362.1542553191489 326.5 570.1277525762953 602.6151157205226 0.0 1.0
-368.8404255319149 505.5 362.686170212766 326.5 556.9322670345928 601.7745205585206 0.0 1.0
-346.67021276595744 505.5 363.218085106383 325.5 543.7367814928903 601.2325450898795 0.0 1.0
-324.5 517.0 363.75 270.5 530.5412959511877 583.9637025270856 0.0 1.0
-302.32978723404256 514.0 364.281914893617 255.0 517.3458104094854 573.7841089405591 0.0 1.0
-280.1595744680851 514.0 364.813829787234 250.5 504.15032486778284 571.7923154589832 0.0 1.0
-257.98936170212767 513.5 365.3457446808511 248.5 490.95483932608033 570.46884451451 0.0 1.0
-235.8191489361702 515.0 365.8776595744681 247.5 477.7593537843779 571.3853778318098 0.0 1.0
-213.64893617021275 514.5 366.4095744680851 248.0 464.5638682426754 571.1520774460424 0.0 1.0
-191.4787234042553 513.5 366.9414893617021 248.0 451.3683827009729 570.2510826677153 0.0 1.0
-169.30851063829786 513.5 367.4734042553191 248.5 438.1728971592704 570.46884451451 0.0 1.0
-147.13829787234042 514.0 368.00531914893617 249.5 424.97741161756795 571.3547496958436 0.0 1.0
-124.96808510638297 512.5 368.5372340425532 250.0 411.78192607586544 570.2247828527007 0.0 1.0
-102.79787234042553 512.5 369.0691489361702 251.0 398.586440534163 570.6639137843226 0.0 1.0
-80.62765957446808 515.0 369.6010638297872 253.5 385.3909549924605 574.009844763506 0.0 1.0
-76.5 515.5 373.5 255.5 381.42860990055743 575.3439846715689 0.0 1.0
23.0 515.0 420.5 256.0 421.15911525608357 575.1184229928425 0.0 1.0
14.0 514.0 448.5 256.5 448.7345448443305 574.4460375004775 0.0 1.0
16.0 510.5 435.25 260.0 435.5464596249684 572.9139532132206 0.0 1.0
15.75 504.0 428.75 323.5 429.04161142798694 598.8909217741182 0.0 0.0
-14.666666666666666 507.5 485.25 326.5 486.4342570280435 603.4555270970674 0.0 1.0
24.666666666666668 507.0 526.25 327.0 529.6455954319285 603.3059534305308 0.0 1.0
64.0 506.5 567.25 327.0 572.8569338358134 602.8857686162446 0.0 1.0
65.5 506.75 631.5 327.0 635.6609646184249 603.0958305891093 0.0 1.0
96.0 506.75 713.0 327.75 720.0838593600781 603.5032817123063 0.0 1.0
62.5 504.25 620.5 334.0 626.4932737135854 604.8403264927854 0.0 1.0
-70.0 507.0 685.0 344.75 685.5834437774488 613.1081513393466 0.0 1.0
-40.0 507.5 704.75 345.5 705.6198552801898 613.9437943276613 0.0 1.0
-30.5 507.25 689.5 346.0 690.1759775657999 614.0183892570662 0.0 1.0
56.0 507.5 681.0 346.0 688.1503360207253 614.2249180878288 0.0 1.0
55.5 508.5 682.5 346.0 684.7528751308753 615.0516778842564 0.0 1.0
40.5 509.75 686.0 345.0 687.3035258706539 615.5242335886273 0.0 1.0
28.0 510.0 673.0 345.25 673.5824491157293 615.8714195015327 0.0 1.0
45.0 510.75 677.5 345.5 679.1719685032547 616.6326557368584 0.0 1.0
21.625 510.5 599.5 345.75 599.9814351389296 616.5657753607832 0.0 1.0
11.125 511.25 492.8333333333333 347.0 493.1032698502014 617.8881189319961 0.0 1.0
0.625 496.0 386.16666666666663 341.5 386.22510456147324 602.2041842343699 0.0 1.0
-31.5 472.57142857142856 517.5 322.07142857142856 518.5142683112302 572.019394882489 0.0 0.0
-18.5 460.0 501.5 303.5 501.9839686116376 551.306250973601 0.0 0.0
-22.0 447.42857142857144 516.5 284.92857142857144 517.0280351559779 530.5931070647131 0.0 0.0
-63.0 482.0 573.0 305.5 578.4546519844091 570.6888282322411 0.0 0.0
-39.0 499.25 565.0 322.5 566.3458478924391 594.367011702717 0.0 1.0
-28.5 503.75 564.0 326.5 564.7280079256216 600.3074321176709 0.0 1.0
-26.5 503.75 533.5 323.0 534.1582084077438 598.4089349792182 0.0 1.0
-25.5 506.0 532.0 325.0 532.6113281192197 601.3828449929359 0.0 1.0
-15.5 506.75 516.5 330.5 516.7586172127417 605.0007373172696 0.0 1.0
98.0 507.75 460.5 331.5 472.52756752888615 606.3846242896986 0.0 1.0
151.0 507.0 470.0 345.25 493.6706637411688 613.4601567142332 0.0 1.0
144.0 511.0 468.5 354.75 490.13779408496725 622.0713233929409 0.0 1.0
149.0 512.5 477.0 354.25 499.7397803710817 623.0163358958137 0.0 1.0
155.5 510.5 452.5 352.25 478.4730922423956 620.2341845314409 0.0 1.0
155.5 510.5 450.5 354.0 476.5827716898958 621.2301709396265 0.0 1.0
140.0 510.75 517.5 355.0 536.114922924449 622.0052916644954 0.0 1.0
124.0 509.5 443.0 367.0 460.0746721772069 627.9842556730955 0.0 1.0
103.5 505.5 384.5 383.5 398.1892850188982 634.5100399187111 0.0 1.0
101.0 506.25 395.5 383.5 408.50194059687254 635.1073718701364 0.0 1.0
84.0 506.25 388.5 384.75 397.98054138406246 635.862899752728 0.0 1.0
112.5 506.25 362.5 383.25 379.7662842626475 634.9564927258236 0.0 1.0
27.60000000000001 505.75 336.45000000000005 384.0 369.84637675831516 635.0112346994656 0.0 1.0
-101.59999999999998 505.75 307.04999999999995 383.75 356.9709265490029 634.860260816878 0.0 1.0
-278.0 505.25 295.5 383.25 408.9454235089778 634.1593863636692 0.0 1.0
-538.0 504.5 285.0 382.25 608.958798228376 632.9577898406313 0.0 1.0
-570.0 504.25 311.5 382.75 649.5693892039835 633.0608587377224 0.0 1.0
-534.0 503.0 299.5 376.0 612.2595236617835 628.0232234012166 0.0 1.0
-527.0 503.5 297.5 337.0 605.1740027365878 605.872305028048 0.0 1.0
-533.1666666666666 501.75 300.91666666666663 337.0 612.2244526950622 604.4189253875238 0.0 1.0
-543.3888888888889 500.5 307.4722222222222 337.0 624.3498887901956 603.3815774332913 0.0 1.0
-553.6111111111111 499.75 314.0277777777778 337.5 636.4753248853291 603.0392921021853 0.0 1.0
-563.8333333333334 499.5 320.58333333333337 337.0 648.6007609804625 602.5522798894715 0.0 1.0
-592.0 499.25 328.0 337.0 676.8368226002106 602.3450689294452 0.0 1.0
-599.5 500.25 326.0 337.0 682.4051231255119 603.1745503299876 0.0 1.0
-582.5 500.75 322.5 343.25 665.8174247509951 607.100592329221 0.0 1.0
-603.5 501.25 327.5 343.75 686.635973137948 607.7957133748763 0.0 1.0
-607.0 502.5 325.5 345.5 688.7668025106746 609.8169149437008 0.0 1.0
-610.5 503.0 293.0 347.5 677.9790946090534 611.3634485095108 0.0 1.0
-606.0 504.25 297.5 349.25 675.7460385050415 613.3871094252552 0.0 1.0
-612.5 503.75 301.5 350.25 683.3001946962521 613.5468199922113 0.0 1.0
-627.0 504.25 304.5 353.25 697.7254744550776 615.6734087488867 0.0 1.0
-731.0 504.75 282.5 354.75 783.6887903102696 616.9442813620794 0.0 1.0
-756.0 504.75 288.0 355.25 809.0113889112031 617.2318273279661 0.0 1.0
-721.5 493.0 281.0 349.25 774.2889523340166 604.1878257114738 0.0 1.0
-730.5 482.0 278.0 340.0 781.6102671240017 589.8524748147945 0.0 1.0
-700.0 480.5 268.0 333.5 749.6309229480947 584.8961699788888 0.0 1.0
-625.0 475.0 251.0 333.0 673.5182708116618 580.0985515611558 0.0 1.0
-707.5 475.5 276.5 332.5 759.6126512248405 580.2210916412652 0.0 1.0
-693.5 475.0 270.5 332.0 744.3873601631367 579.5248053362341 0.0 1.0
-685.0 473.5 267.5 330.5 735.3783833748402 577.4361569318387 0.0 1.0
-647.0 473.5 261.5 330.5 697.8478872290625 577.4365633278114 0.0 1.0
-641.0 483.5 260.5 332.0 691.9118116508347 586.520464276746 0.0 1.0
-679.0 490.5 312.0 335.5 747.7784681664165 594.266006468978 0.0 1.0
-705.0 489.5 351.5 335.5 787.767383322578 593.4399575057512 0.0 1.0
-673.5 490.0 222.0 335.5 709.1468602847594 593.8521871697948 0.0 1.0
-672.5 489.75 223.0 334.75 708.509191730197 593.2222427276839 0.0 1.0
