d_T d_A d_P
554.6081674267933 637.6254141074303 764.7348566392652
693.3673347936617 635.8320804131617 758.7147597191489
698.5826213563562 633.982058105748 736.2467523427595
731.4453810967602 633.732202678379 732.2353114706824
759.6397542306676 624.6539081456706 729.859232989603
734.6863117967348 620.9272106409483 745.9364861925083
682.5358373495637 618.9547680883093 753.7584993029752
677.2750118588499 615.337589573239 782.2743626644101
672.014186368136 639.4953989318583 715.1998306297656
666.7533608774222 642.2781718227702 723.1828127347405
661.4925353867084 643.7443179004001 721.8185677652522
656.2317098959945 643.8006290770459 725.2528872101198
650.9708844052807 642.1253798212167 725.0228068802602
659.2465230439755 640.3149093961742 726.1306990483417
661.9001804932759 640.9550310249911 753.3451277858471
688.5080349823071 644.289534726777 752.1875316895876
684.6098128811748 646.0830055031629 751.0299355933281
677.9762110880217 648.1946081232086 749.8723394970685
654.5986326485115 648.2624854177511 748.7147434008091
660.610860735469 646.4311641621249 747.5571473045495
686.4599752960403 644.9282948819713 746.3995512082901
674.6995374533948 632.0405026616925 743.7576749601856
701.3871563665986 633.6072551825682 749.2277048263193
697.4475828351285 634.538732756887 757.3286335570313
695.1183934480783 634.5386119063205 760.7575123117047
708.7562068277225 633.6072551825682 748.4066921607866
732.3356139548762 633.1549215321246 752.8389481647332
684.4708669228091 632.368638989115 705.2226961767446
689.2869432999289 631.9592600679655 714.589843444732
744.2323825016664 632.7386948307311 711.1259004496546
734.1633966637878 631.4939836949286 710.3447330897895
721.8219730592511 629.6986591850452 711.5773529392454
709.4805494547146 638.4280328507232 712.3516897906093
697.1391258501781 644.4785515533849 708.6610329897806
684.7977022456414 643.774142546256 708.8899774993265
681.5449073360923 643.1939862629692 707.4687452530266
729.7883905734511 642.8104338922367 705.0594336170426
715.7911159221676 639.9931671161185 703.859754819892
717.806390668314 632.8953520587497 703.8852670237463
719.8197419499473 624.0740353631538 734.0087532176137
721.8330932315807 622.899068870712 720.956105628537
723.2048332806298 623.0571803614818 546.9623427619235
722.6542957959771 620.7197381918922 516.3069893866923
717.0909852575127 617.8497756862207 536.7675414052121
706.6994636489102 618.6941894021634 557.228093423732
711.5455114271489 624.2387363821633 577.688645442252
713.7404483107729 627.5796762164945 566.6674553304524
717.100185396018 626.6260042057646 592.3112367014961
724.4429406779155 623.4621079103364 585.3505729232627
720.2543748739201 624.3128266723015 592.4715992546326
719.3582727797057 624.0740353631538 619.412833292674
721.5608216909487 621.9675549191425 620.4507367884698
721.8180314733838 618.7771442298754 616.4818423999245
722.249769238992 623.2194760534376 615.0254059792977
724.6925772970417 632.5356513493766 614.2646673345952
681.5086148228022 637.7764880741033 613.9889172617754
685.5887631969267 641.1561822208376 614.1307527162235
655.254182287139 646.9723355794442 613.2295037541954
692.891238632679 650.5588652553172 611.8441529722129
828.8135770259188 651.4630487682787 611.2847127157688
964.7359154191586 632.5760243426009 610.1791102902089
989.4582783027523 630.4959156243041 609.5638852333605
707.7712281707231 628.4585103733758 607.6176151398165
689.5255170169979 627.8288026887569 607.0625851301593
741.3652179077053 628.2176383740557 605.4686824226328
774.6849917090444 627.2002482021142 605.4686824226328
739.7160351611615 626.4971279854556 605.3284231735305
794.9486564838396 625.5559527332467 611.2220339501735
753.6265707776329 624.9297960571251 609.8792244112582
686.9664556768005 625.007478028453 611.5984527639243
640.8183786449773 639.1553305836378 611.0681222253374
690.0128919161573 640.1349656770712 611.3564155931742
707.1901055794374 641.156185851912 613.7883056081882
705.5624901706615 639.431000761602 612.683657130041
701.3849894300022 640.7702396335211 612.276625162295
700.8544376156804 638.9094223753474 612.5392838303567
706.999124278711 633.3460781146989 612.9463157981027
636.5284969291556 635.8436135763586 613.5261640118822
604.1899180037258 637.637240129527 614.0200553645636
513.727864007081 636.3692709082566 604.937541333059
442.40534322649427 620.6659487871793 604.276725108346
371.0828224459075 620.4555873385634 604.3463251157436
321.8545043181746 625.9146394354758 603.1693336571324
389.6582383122709 638.6026912269731 603.6539620469875
417.318590320653 626.8887249120123 603.7241353233545
398.1687418300551 635.2642107780173 603.4459488963928
420.7810434474917 679.8879851235472 602.8899113235416
443.1790140008733 696.2953886980274 612.30773069736
428.1072232355896 714.7359096460114 614.5440709665415
401.76222508921717 723.4052407009599 615.655093572972
327.81771472752416 715.4376081769249 615.6887070483092
266.57299545955954 675.6100253423241 615.5772729773918
405.2282623329395 654.5102135648422 615.3750187703472
466.7132492058057 623.8343974345669 615.9629967897245
457.64269095077367 593.1585813042916 615.7608127744189
455.53076260658224 562.4827651740163 616.0732505149043
450.5202120423087 561.5132289349899 616.2755747755168
481.9490532506351 620.6958039748856 617.2318701489426
462.99925678465394 648.9788412689909 618.6840974506252
335.1665404558413 663.1936936618155 617.1714607405218
355.81400092069157 668.9342407937256 607.1946721215661
586.4144359550223 673.6712848266578 607.0521970943721
685.6004390181919 670.7764098408283 607.1229922469576
752.2456708761314 658.9113671610514 606.9814659443895
726.3025998659278 641.8955489076817 606.0114319414297
718.1547396866242 619.9612944732224 605.6645786652527
603.8239900303788 582.9042766202 605.3885077609449
543.6261899927122 571.729269205503 605.4568678219373
593.2147619059845 572.3847066754244 626.2288336897778
686.4105238147365 584.3567362617773 623.5739338876489
692.2891191742697 598.3867132762688 624.3463278415029
696.9533917557824 609.6256218788358 624.2921014417992
673.3309431202176 614.9096921533867 624.6414971805827
695.6237737552422 613.8316358171803 624.8298469693823
665.9905590393819 609.1012558911211 624.8298469693823
667.982384902341 603.5531165736643 625.2327566594699
649.8738164959682 599.536292709198 624.5338353596358
562.17359234427 601.8349634305803 625.3403073527245
561.4821539169918 609.1114418246382 626.5511447178937
618.7188421159425 617.4611382726423 591.3368880580815
553.2252803315107 624.1315861510137 562.7552253565484
556.7990748397137 627.9664176291678 567.0451849627051
581.1263738974233 630.2632621227383 571.3351445688617
567.7937622879908 629.5562655697238 588.5827615881201
564.4593778587109 629.5558954630983 602.3156566943842
563.0205907432193 627.933219360372 621.9009147524042
546.2563512889686 626.6179078573125 623.1090469918838
554.6336408261327 623.7340141683862 623.3234832298533
546.0846671388764 622.5653265565743 624.0774878931547
686.6180951958439 620.2877300275859 623.6154664534869
776.0524192988315 619.2625928753835 623.1463834167566
795.2968241424383 618.1039576275806 624.5416424854379
778.8706107013968 616.0377444055405 625.8774515252555
740.5085099207544 614.8389822329734 626.0521144441572
668.6667543771173 628.3720090628804 626.4586977606745
590.7621934152586 634.5372408071605 620.5907861816912
589.7545818532046 636.4097997261229 605.7998004692013
588.4192277526511 636.7274843638291 602.6708367493266
589.7221366288859 634.5550435957011 602.9729552416538
589.6202406566648 632.0862257289054 600.398316427054
588.7338080679483 616.5301306027097 601.0186616868777
607.5217755249842 600.8469686782835 599.5638933337552
600.783647609105 593.8487968779871 598.9411490288508
668.7974004756273 593.3671773619744 598.8708083152693
618.2341576214089 598.240215718771 598.8004676016878
644.5823342742865 606.3210976825546 598.3836403106894
677.4095632665665 614.1737503881617 601.603013725078
660.2549963117506 619.9331668583498 613.7407814892158
643.1004293569349 621.1818486892797 615.6328556213948
663.6418719566582 620.0939444955095 617.1031950042636
625.5734373408228 618.7094227855483 616.7538684193773
725.428035929948 620.4680399023736 617.2127699195931
798.3234256424448 623.8392063401388 617.8018317178664
744.4455111652953 628.1807043544981 618.5551776734037
694.6514558554213 632.6882270894303 619.16112604071
644.8574005455475 631.9987261994263 620.5767531547287
635.2952126573985 627.8317037771906 620.4662493174363
449.48377057809296 629.5587740632324 621.1646377999498
586.7671996566132 630.262841995306 622.2125280844018
638.6485364995806 630.1977864131228 622.8014155955029
578.8176864882372 627.8944154985895 622.7470066292103
680.964172488508 625.0146823592697 623.1899767235686
620.4585350482807 622.0138692877777 623.2982295138092
640.4533851549827 619.44523076943 621.7711286221845
644.8054613558543 616.0810121821905 620.7789461636082
640.9387646257636 610.5852823326504 621.1838182684564
644.3465894367257 603.7688552145303 619.878317913636
651.016103006262 497.2721218007572 618.8682455976036
644.9810050138415 417.01625650970743 610.1560597456307
641.5588303060529 416.0120996203705 609.2162410945009
650.7005972343379 415.0079427310336 607.6820544223317
629.0568934498053 414.00378584169675 606.5004797760828
623.4863959341453 412.9996289523598 606.2217992820792
599.044008486921 411.99547206302293 605.0416700042479
577.9428019556044 410.991315173686 606.1505588548113
574.9648110870197 409.9871582843491 606.9817206227183
535.972582786078 425.5878894294693 607.8128823906252
562.1295690254724 498.1882858679121 608.2337731916352
548.922593060478 558.3662495597712 608.6546639926454
546.6010104122355 555.6991906212128 608.1064227484085
617.1750345800747 528.7515329686705 608.3868013032499
591.6576861220019 516.3817208160301 607.6259092441487
610.5484146959466 429.2651289695641 607.3527085374473
610.1518258799945 380.60686877561807 606.5177207600991
603.8650617405716 409.0048759601534 604.8480217838791
639.3705911664742 484.79265566290826 604.9096619494036
635.1909953075251 578.4105386852236 604.2778795663664
631.0113994485757 605.3388945011674 603.5163167959483
626.8318035896264 609.9162617538818 603.0346134131953
608.812996850792 609.9411866992397 602.341883785974
606.2185024357098 624.4506253508576 605.2539775014897
603.1762610202388 635.5153757399139 618.858312378399
506.658596786876 642.7715533716134 615.5145603669557
422.3870060180087 639.4695108796893 615.9332061010904
658.6226545866851 636.4911580790499 619.2560502636028
511.457999299662 632.9759921396688 614.8388740866188
512.2925667797017 631.9073393408219 546.4941012480807
588.0376420812577 633.5307302862673 506.89133090287055
520.0563152583129 637.3123224531587 505.39407683592947
659.1884630222812 640.2767005712659 503.8968227689884
523.2265743011269 642.2228997884143 502.39956870204725
538.378805056645 642.9280200695966 500.9023146351061
619.8823413209991 643.6880067237544 499.405060568165
602.2418438683474 646.6771642035003 497.90780650122394
643.837886909708 650.5584139798669 496.41055243428286
635.5142357872913 655.3009985991575 494.9132983673418
505.411824356509 659.3672360065269 493.4160443004006
536.8689558174406 663.1231032018112 510.1136426269561
557.2086182140597 666.4067826785679 609.9653450664116
556.9875420737633 652.6061886960921 611.0486838943982
556.7664659334669 635.8377312260527 610.5527015343398
556.5453897931704 628.8954992122792 611.6355118355204
556.324313652874 619.3967907157191 609.0610205599505
580.1320740251806 615.019012543388 601.2641552007219
609.7562813936922 611.9814187350423 598.252664709039
619.1982097418565 573.5371915391731 602.7597944262668
626.1174471597476 542.2844951866921 604.6415312141263
600.0945884628592 548.6436673469268 604.9148700437112
789.3342074302743 565.8959075477064 604.4226546272516
675.3544826125112 604.1480710515345 603.4496804680261
584.790951042134 625.0551577898784 603.3781441093944
708.1584588495025 622.6668680574652 604.1383365978206
795.93362143756 615.7960264095256 604.7623970176619
807.1060992710721 612.6179063537179 605.2602754876131
803.4741011307519 615.9391184424924 605.6123554984308
812.5399642977751 611.6517568319241 604.4457873488539
813.2535216908366 610.565674932988 604.5285723700788
781.4957763682012 614.8223951313685 604.5400534143996
744.4326876348355 616.6335733786491 603.1347673223217
784.6856783209778 616.7532676555761 602.4332795682169
816.8103090537687 611.9266300835757 602.7066917593988
778.6710285276697 610.804466464521 603.2622295889912
