x_A x_P y_A y_P d_A d_P FaceP_A FaceA_P
528.0 -664.5 397.5 385.125 660.902175876799 768.0380898401381 0.0 0.0
527.5 -661.75 402.5 384.7 663.5229144542864 765.446246098259 0.0 0.0
527.5 -660.75 405.0 385.5 665.0424101399155 764.9856492225423 0.0 0.0
526.0 -659.75 407.5 386.3 665.3816514382524 764.5250523468255 0.0 0.0
525.5 -656.0 407.5 385.0 664.9860900800858 760.6320448123449 0.0 1.0
526.0 -662.5 408.5 382.0 665.9942987329064 764.7639086306876 0.0 1.0
526.5 -676.75 410.0 375.0 667.3097107041077 773.7075422891055 0.0 1.0
525.5 -649.0 411.5 386.5 667.4447542680967 755.8599252639857 0.0 1.0
523.5 -618.0 408.0 405.5 663.7139820736038 739.1727572282979 0.0 1.0
520.5 -657.75 403.0 382.75 658.27760580294 761.0091727538372 0.0 1.0
522.5 -662.5 401.5 380.0 658.9449901167775 763.7453780193819 0.0 1.0
523.5 -646.25 399.5 386.25 658.522968468071 752.8800606027195 0.0 1.0
524.5 -614.5 400.5 383.75 659.92473655859 724.5855065990046 0.0 1.0
522.5 -359.75 402.5 392.75 659.5553653750671 535.1070478449055 0.0 0.0
509.0 -177.67857142857144 380.0 401.2857142857143 635.2015509355333 508.54963698718257 0.0 0.0
508.5 0.7499999999999716 383.5 381.0 636.9023939026596 493.14852488603424 0.0 0.0
509.5 179.1785714285714 386.0 360.7142857142857 639.2078024108146 477.74741278488597 0.0 0.0
500.625 394.5 336.5625 354.0 604.5544786087028 532.2563788323 0.0 0.0
503.125 476.5 268.8125 353.0 573.4059443470353 593.0141460403585 0.0 0.0
526.5 485.25 265.5 358.75 590.5666427148126 603.4668522729585 0.0 0.0
520.0 488.75 389.0 359.25 649.401261753896 606.57826883096 0.0 0.0
514.0 491.75 387.5 360.25 643.7034985442522 609.5888293753194 0.0 0.0
511.0 493.0 386.5 359.75 640.705346454286 610.3026373784107 0.0 0.0
513.5 493.25 390.0 359.0 644.8119720330617 610.0633389706378 0.0 0.0
529.0 495.0 413.5 358.0 671.4341894287288 610.8927749006608 0.0 0.0
530.5 495.5 412.5 356.0 672.0019302049498 610.1280710384824 0.0 0.0
528.0 494.5 413.0 356.5 670.3380901478272 609.608551037679 0.0 0.0
516.5 493.5 411.5 355.0 660.3820863712159 607.9204413212092 0.0 0.0
504.0 492.75 411.5 353.5 650.6522880957223 606.4365947244637 0.0 0.0
502.0 507.0 411.0 374.0 648.7874456806176 630.1001143308335 0.0 0.0
514.5 522.75 413.5 387.5 660.07018709419 650.7102540025036 0.0 0.0
517.0 522.25 399.5 389.0 653.4164372606178 651.2035978305644 0.0 0.0
516.0 522.0 385.0 391.5 643.8032961879312 652.5000689655394 0.0 0.0
521.0 521.0 383.5 392.5 646.9307443840889 652.3015717560816 0.0 0.0
525.5 519.25 381.5 392.5 649.3798221380521 650.9046283643158 0.0 0.0
527.0 518.75 383.0 392.5 651.4737233491368 650.5058302997456 0.0 0.0
528.5 486.75 387.0 391.0 655.0467438677613 624.4190381435535 0.0 0.0
532.0 485.79999999999995 399.0 365.4 665.0004812032251 608.1060908865757 0.0 0.0
533.5 468.20000000000005 404.0 334.6 669.208856045647 575.7105329706521 0.0 0.0
531.5 490.5 409.0 307.5 670.6514318040134 579.3466241715857 0.0 0.0
531.0 501.25 408.5 329.75 669.950301927116 600.2684982059227 0.0 0.0
529.0 501.25 409.5 328.5 668.9777649518704 599.3091363952421 0.0 0.0
526.5 514.0 410.0 323.5 667.3098273110706 607.3366255069379 0.0 0.0
525.0 514.5 411.0 328.5 666.7429452222777 610.4318893502011 0.0 0.0
524.5 516.5 409.5 330.0 665.4251688371389 612.9220882758627 0.0 0.0
503.5 510.0 378.5 331.25 629.9061808044601 608.1341394425333 0.0 0.0
507.0 509.25 373.0 332.5 629.4271114825358 608.1873323084809 0.0 0.0
508.5 510.0 368.5 332.0 627.9848625364801 608.5425386851815 0.0 0.0
508.5 509.25 367.5 331.75 627.398587321698 607.7777099147877 0.0 0.0
508.0 506.75 369.0 325.25 627.8735252045369 602.1492847372497 0.0 0.0
509.5 506.5 371.5 321.5 630.5573620042956 599.920411388044 0.0 0.0
525.5 506.5 401.5 321.5 661.334524914679 599.920411388044 0.0 0.0
522.5 506.75 411.5 320.5 665.0854488689154 599.5963895466655 0.0 0.0
523.0 507.25 417.5 319.5 669.2049387145913 599.4862564634078 0.0 0.0
524.0 507.25 422.0 318.5 672.8001919992339 598.953111831906 0.0 0.0
524.5 506.25 429.5 318.5 677.9163667808139 598.1065724508508 0.0 0.0
516.0 506.5 422.5 318.5 666.9356762988398 598.3180592293701 0.0 0.0
513.0 507.5 412.5 318.0 658.2761177263073 598.8999594190745 0.0 0.0
512.5 508.25 419.0 320.0 661.979795764191 600.5997250058658 0.0 0.0
512.5 509.0 426.0 321.75 666.4329234007894 602.1661790206426 0.0 0.0
510.0 509.0 425.5 322.75 664.1915366810952 602.701092646337 0.0 0.0
507.0 508.0 410.0 324.0 652.0356887666562 602.5287712972965 0.0 0.0
509.5 507.5 398.0 326.0 646.5269819454747 603.1851064438122 0.0 0.0
515.0 508.25 388.0 326.5 644.8019000450583 604.0863603474244 0.0 0.0
518.5 508.5 371.5 327.5 637.8524273142157 604.8375815043241 0.0 0.0
521.0 508.25 360.0 327.5 633.2783620505655 604.6274314294267 0.0 0.0
521.0 508.0 361.0 327.5 633.8470486587775 604.4172813545291 0.0 0.0
520.0 508.0 371.0 326.5 638.7809361043956 603.8760220442604 0.0 0.0
519.5 508.0 383.0 328.5 645.4266826962955 604.962040597344 0.0 0.0
518.5 505.5 398.5 342.0 653.959874466372 610.3234651057085 0.0 0.0
510.0 506.0 397.0 344.0 646.3041329138514 611.8596007067571 0.0 0.0
503.5 506.0 386.0 345.5 634.4357661929816 612.7040476445378 0.0 0.0
506.5 506.25 376.5 347.0 631.1061633293438 613.757901898206 0.0 0.0
510.5 505.75 370.5 348.0 630.7797713895345 613.9113417299899 0.0 0.0
511.5 506.5 370.0 347.5 631.2941073699326 614.2463512417244 0.0 0.0
510.5 507.25 374.5 348.5 633.1355206180393 615.430607413519 0.0 0.0
529.0 507.25 401.5 348.5 664.1220800837211 615.430607413519 0.0 0.0
528.5 507.5 413.0 348.25 670.7333451881641 615.4951814541259 0.0 0.0
526.5 506.75 414.0 348.0 669.7751435719207 614.7353760189287 0.0 0.0
525.5 507.0 412.5 348.0 668.0617486430427 614.941525726526 0.0 0.0
525.0 508.5 409.0 348.0 665.5118331029133 616.1790072430738 0.0 0.0
524.5 509.25 406.5 349.25 663.583194622511 617.5040451721371 0.0 0.0
523.0 508.5 406.5 349.5 662.3981053716866 617.0272118874003 0.0 0.0
522.5 509.25 406.5 349.5 662.0035164084561 617.6453938242034 0.0 0.0
509.0 510.5 394.0 349.75 643.680077927009 618.8177074348863 0.0 0.0
499.54999999999995 510.5 350.45000000000005 350.25 611.7007074990289 619.1004401517798 0.0 0.0
494.95000000000005 510.5 303.04999999999995 349.5 581.9167943570735 618.6764097652342 0.0 0.0
489.5 509.75 291.0 345.0 569.8611881136436 615.5330978837904 0.0 0.0
494.5 508.0 351.5 322.5 606.7069251168837 601.7227351529939 0.0 0.0
525.0 510.0 389.0 322.0 653.4227683370264 603.1452385174023 0.0 0.0
521.5 510.25 391.0 321.5 651.8006293048891 603.089819397936 0.0 0.0
523.5 510.75 392.5 320.5 654.300007641866 602.9807875525553 0.0 0.0
519.0 510.25 395.0 320.75 652.2165196178387 602.6906321492377 0.0 0.0
516.5 507.5 401.5 321.5 654.1976720883661 600.7650775497574 0.0 0.0
505.5 507.75 414.0 321.25 653.3959366264837 600.8424344382358 0.0 0.0
504.5 507.75 419.5 321.75 656.1254817524516 601.1100099115899 0.0 0.0
501.5 507.5 424.5 323.0 657.0407167242398 601.568990224729 0.0 0.0
493.0 507.0 407.0 324.0 639.2964741836106 601.6861609435791 0.0 0.0
495.0 507.25 409.0 325.75 642.1109682254867 602.8396392618772 0.0 0.0
494.5 505.75 410.5 326.5 642.6826555378925 601.9844938912606 0.0 0.0
496.0 505.0 410.5 327.75 643.8380512970198 602.0342969759199 0.0 0.0
514.5 504.5 430.0 328.0 670.5335472282101 601.7509867046335 0.0 0.0
519.5 503.5 439.5 328.25 680.470795446377 601.0493793017351 0.0 0.0
518.0 503.25 433.0 328.75 675.1393538876556 601.1133376768998 0.0 0.0
516.5 503.25 422.0 329.0 666.975561711607 601.2500155624008 0.0 0.0
515.5 502.0 405.5 329.0 655.873917427066 600.2041945173966 0.0 0.0
514.5 501.75 391.0 329.0 646.2134971497703 599.995193005358 0.0 0.0
514.5 501.5 382.5 328.75 641.105811087014 599.6489112221855 0.0 0.0
512.0 502.0 383.0 328.25 639.4008835027496 599.7933863263659 0.0 0.0
511.0 503.0 390.0 327.75 642.8230636358342 600.3574821494993 0.0 0.0
512.0 503.0 403.5 326.75 651.893581815385 599.8124357450924 0.0 0.0
507.5 503.0 421.0 327.0 659.3932224507978 599.9483311086047 0.0 0.0
505.0 504.25 426.0 327.0 660.68233369913 600.9967395939354 0.0 0.0
505.0 505.0 425.0 326.0 660.0379885638756 601.0832500885872 0.0 0.0
505.0 505.75 418.0 326.0 655.5524387873178 601.7134541006757 0.0 0.0
504.0 507.0 404.0 326.75 645.9365108372747 603.1707551996316 0.0 0.0
499.5 507.0 382.0 327.5 628.8311167562226 603.5770456205239 0.0 0.0
311.0 507.5 293.0 327.5 428.87110604484656 603.9971634875264 0.0 0.0
239.17857142857142 508.0 206.64285714285714 327.5 323.6013925326174 604.4172813545291 0.0 0.0
152.75 508.0 167.5 328.5 241.93229087866763 604.9597094022047 0.0 0.0
66.32142857142857 507.75 128.35714285714283 328.5 160.2631892247178 604.7498085503064 0.0 0.0
8.0 507.0 123.0 329.25 123.36238396387367 604.5283834736749 0.0 0.0
20.0 506.5 182.5 329.0 183.62471369389692 603.9728884643747 0.0 0.0
33.5 507.5 205.5 329.75 208.44400230132362 605.2203797128552 0.0 0.0
36.5 507.75 213.0 330.5 216.75561980567284 605.8385355025223 0.0 0.0
24.0 507.5 223.5 330.5 224.79032253966693 605.6290733203568 0.0 0.0
111.5 507.5 213.5 329.5 253.80702618011873 605.0839397425943 0.0 0.0
211.625 507.0 270.875 329.5 344.16497128108716 604.6645764388716 0.0 0.0
591.5 507.0 337.0 329.0 683.3000749864639 604.3924022696029 0.0 0.0
519.0 507.0 358.5 329.5 630.7802914282724 604.6645764388716 0.0 0.0
520.0 507.0 364.0 329.5 634.7444659757834 604.6645764388716 0.0 0.0
524.0 507.0 375.0 329.5 644.3629763131242 604.6645764388716 0.0 0.0
524.5 507.5 384.0 329.5 650.0434469803524 605.0839397425943 0.0 0.0
520.5 507.25 390.0 329.75 650.4037867266596 605.010749814674 0.0 0.0
506.5 506.75 398.5 330.25 644.4725613547915 604.8641420366587 0.0 0.0
504.0 507.25 408.5 330.0 648.7590076445953 605.1469829866307 0.0 0.0
501.5 507.25 419.0 329.5 653.5007651104931 604.8742274609234 0.0 0.0
503.5 506.0 427.5 329.5 660.5080887771687 603.8263409292443 0.0 0.0
513.5 506.5 461.0 329.5 690.0771213899426 604.2454586840579 0.0 0.0
515.0 507.0 457.0 328.75 688.5304446011567 604.2562424171599 0.0 0.0
515.0 492.5 446.0 326.0 681.2799741193808 590.6573121549825 0.0 0.0
513.5 480.92857142857144 431.0 329.3928571428571 670.4080226333673 582.9365924699395 0.0 0.0
516.0 483.5 412.0 335.25 660.3065821452979 588.3869055663131 0.0 0.0
516.0 486.07142857142856 388.0 341.1071428571429 645.6016088310648 593.8372186626868 0.0 0.0
510.0 484.5 368.5 345.5 629.2000773651143 595.0753141879411 0.0 0.0
508.5 488.25 368.5 346.25 627.9844743303771 598.5667102303416 0.0 0.0
509.0 503.0 376.0 347.5 632.8168469161292 611.3653206717026 0.0 0.0
485.0 501.5 374.0 348.75 612.4968717971062 610.843859517873 0.0 0.0
447.45000000000005 503.0 334.85 351.75 558.8742407233976 613.7892993434086 0.0 0.0
418.04999999999995 503.5 310.65 352.5 520.8393388984305 614.6288862147762 0.0 0.0
450.5 504.5 325.0 353.5 555.5233740852844 616.0215312914579 0.0 0.0
502.0 504.75 430.5 354.0 661.3330087307565 616.5132464970918 0.0 0.0
501.5 505.25 431.0 355.0 661.2687798093634 617.4970308892104 0.0 0.0
500.0 504.75 416.5 355.0 650.7477696028743 617.0881206599491 0.0 0.0
491.5 504.75 400.5 354.0 634.0143293227147 616.5132464970918 0.0 0.0
488.0 503.75 382.5 353.5 620.0440991258776 615.4074365520466 0.0 0.0
483.0 503.0 358.5 352.0 601.5201175724023 613.9329533971107 0.0 0.0
486.0 505.0 354.5 339.0 601.5534866363305 608.2480385609355 0.0 0.0
491.0 507.0 363.0 333.5 610.6147684932886 606.8537093048824 0.0 0.0
495.5 506.5 375.0 331.0 621.4072110561758 605.064727790076 0.0 0.0
491.0 505.5 382.5 331.25 622.4220945624685 604.3649939695433 0.0 0.0
487.0 504.5 393.5 331.5 626.1115713858663 603.6659468530981 0.0 0.0
492.0 502.75 410.5 330.75 640.7677400240407 601.791695601083 0.0 0.0
496.0 502.25 401.5 329.75 638.1367126791504 600.8245419020831 0.0 0.0
496.0 502.0 392.0 328.0 632.2025752216852 599.6578831571763 0.0 0.0
497.0 501.5 384.0 329.5 628.0644871348801 600.0604764362195 0.0 0.0
489.5 501.5 372.5 329.0 615.1151947545411 599.7868040166231 0.0 0.0
479.0 501.5 368.0 328.25 604.0416121432636 599.3751294407568 0.0 0.0
472.25 503.0 370.75 327.5 600.3970532130074 600.2211472210629 0.0 0.0
481.5 503.75 375.25 327.75 610.4667425888658 600.9859741283384 0.0 0.0
491.5 505.0 381.25 327.5 622.0352041707592 601.8981857303978 0.0 0.0
494.5 505.5 402.25 327.5 637.4825729682848 602.317625372035 0.0 0.0
499.5 506.5 413.0 326.5 648.1276097248185 602.6151157205226 0.0 0.0
499.5 505.5 411.75 326.5 647.333095054822 601.7745205585206 0.0 0.0
499.5 505.5 408.25 325.5 645.1113467680307 601.2325450898795 0.0 0.0
499.5 517.0 405.25 270.5 643.2175019178428 583.9637025270856 0.0 0.0
500.5 514.0 402.5 255.0 642.2677528464251 573.7841089405591 0.0 0.0
500.5 514.0 399.5 250.5 640.3910154793393 571.7923154589832 0.0 0.0
500.75 513.5 398.75 248.5 640.1189817052448 570.46884451451 0.0 0.0
488.75 515.0 388.75 247.5 624.5023688194071 571.3853778318098 0.0 0.0
484.5 514.5 385.0 248.0 618.8418618677957 571.1520774460424 0.0 0.0
484.5 513.5 386.0 248.0 619.4649802236722 570.2510826677153 0.0 0.0
483.0 513.5 385.75 248.5 618.1364017682665 570.46884451451 0.0 0.0
482.0 514.0 384.25 249.5 616.4190990812854 571.3547496958436 0.0 0.0
482.5 512.5 382.0 250.0 615.4106352672173 570.2247828527007 0.0 0.0
490.0 512.5 388.75 251.0 625.4823951310611 570.6639137843226 0.0 0.0
493.0 515.0 386.75 253.5 626.5982526042195 574.009844763506 0.0 0.0
494.5 515.5 387.0 255.5 627.9328227099384 575.3439846715689 0.0 0.0
496.75 515.0 388.5 256.0 630.6289479743498 575.1184229928425 0.0 0.0
499.25 514.0 392.75 256.5 635.2250975101045 574.4460375004775 0.0 0.0
504.5 510.5 413.0 260.0 651.9987516765094 572.9139532132206 0.0 0.0
505.5 504.0 423.5 323.5 659.4602249615456 598.8909217741182 0.0 0.0
505.5 507.5 429.5 326.5 663.3268326193368 603.4555270970674 0.0 0.0
503.5 507.0 430.5 327.0 662.4523210650432 603.3059534305308 0.0 0.0
502.75 506.5 429.5 327.0 661.2321011282305 602.8857686162446 0.0 0.0
502.5 506.75 425.0 327.0 658.127077394632 603.0958305891093 0.0 0.0
503.5 506.75 420.0 327.75 655.6769402686051 603.5032817123063 0.0 0.0
505.0 504.25 412.5 334.0 652.0619059137571 604.8403264927854 0.0 0.0
507.5 507.0 404.5 344.75 648.9812423168204 613.1081513393466 0.0 0.0
508.5 507.5 400.0 345.5 646.9715990675325 613.9437943276613 0.0 0.0
508.5 507.25 400.0 346.0 646.9715990675325 614.0183892570662 0.0 0.0
508.5 507.5 406.0 346.0 650.6982787744255 614.2249180878288 0.0 0.0
506.0 508.5 413.5 346.0 653.4664108448578 615.0516778842564 0.0 0.0
504.0 509.75 421.0 345.0 656.7019841651511 615.5242335886273 0.0 0.0
504.0 510.0 428.5 345.25 661.5356595195123 615.8714195015327 0.0 0.0
503.5 510.75 432.5 345.5 663.7537172321482 616.6326557368584 0.0 0.0
502.5 510.5 430.5 345.75 661.6925245459513 616.5657753607832 0.0 0.0
503.0 511.25 427.0 347.0 659.8015954016864 617.8881189319961 0.0 0.0
506.0 496.0 420.0 341.5 657.5987743446806 602.2041842343699 0.0 0.0
506.0 472.57142857142856 412.5 322.07142857142856 652.8344742374768 572.019394882489 0.0 0.0
505.0 460.0 407.5 303.5 648.9082027866325 551.306250973601 0.0 0.0
480.5 447.42857142857144 381.0 284.92857142857144 613.2272464087479 530.5931070647131 0.0 0.0
452.0 482.0 307.8125 305.5 549.4503754136658 570.6888282322411 0.0 0.0
438.0 499.25 233.5625 322.5 497.7170468111059 594.367011702717 0.0 0.0
460.5 503.75 338.5 326.5 571.8998482490526 600.3074321176709 0.0 0.0
487.5 503.75 399.0 323.0 629.975124921393 598.4089349792182 0.0 0.0
489.0 506.0 405.0 325.0 634.9377956741837 601.3828449929359 0.0 0.0
489.0 506.75 403.5 330.5 633.9829943316162 605.0007373172696 0.0 0.0
489.0 507.75 397.5 331.5 630.1807238637962 606.3846242896986 0.0 0.0
488.0 507.0 386.0 345.25 622.2071975457068 613.4601567142332 0.0 0.0
488.0 511.0 377.0 354.75 616.6641150819056 622.0713233929409 0.0 0.0
487.5 512.5 374.0 354.25 614.4366058636465 623.0163358958137 0.0 0.0
488.5 510.5 375.0 352.25 615.8394767388786 620.2341845314409 0.0 0.0
488.5 510.5 378.0 354.0 617.6701436616465 621.2301709396265 0.0 0.0
489.5 510.75 380.0 355.0 619.6856442066082 622.0052916644954 0.0 0.0
490.5 509.5 380.5 367.0 620.7821679139954 627.9842556730955 0.0 0.0
493.0 505.5 382.5 383.5 623.9837675452507 634.5100399187111 0.0 0.0
493.0 506.25 381.5 383.5 623.3708831813469 635.1073718701364 0.0 0.0
495.0 506.25 381.0 384.75 624.6487012713626 635.862899752728 0.0 0.0
495.5 506.25 378.5 383.25 623.5243843489 634.9564927258236 0.0 0.0
496.0 505.75 377.5 384.0 623.3155300487867 635.0112346994656 0.0 0.0
497.5 505.75 376.5 383.75 623.905969646162 634.860260816878 0.0 0.0
498.0 505.25 377.0 383.25 624.6062759851201 634.1593863636692 0.0 0.0
507.0 504.5 398.0 382.25 644.559270791316 632.9577898406313 0.0 0.0
509.5 504.25 404.0 382.75 650.235608458654 633.0608587377224 0.0 0.0
508.5 503.0 405.5 376.0 650.386423597541 628.0232234012166 0.0 0.0
509.5 503.5 407.0 337.0 652.1037110766968 605.872305028048 0.0 0.0
509.5 501.75 407.5 337.0 652.4158949627147 604.4189253875238 0.0 0.0
508.5 500.5 408.5 337.0 652.261067364901 603.3815774332913 0.0 0.0
497.5 499.75 385.5 337.5 629.3843456942379 603.0392921021853 0.0 0.0
494.5 499.5 379.0 337.0 623.0339818271527 602.5522798894715 0.0 0.0
493.0 499.25 375.0 337.0 619.4143672611356 602.3450689294452 0.0 0.0
491.5 500.25 370.0 337.0 615.20098341924 603.1745503299876 0.0 0.0
500.0 500.75 383.5 343.25 630.2116787658879 607.100592329221 0.0 0.0
505.0 501.25 395.5 343.75 641.440365672883 607.7957133748763 0.0 0.0
504.0 502.5 394.5 345.5 640.0361375090084 609.8169149437008 0.0 0.0
504.5 503.0 400.0 347.5 643.8324704455345 611.3634485095108 0.0 0.0
504.5 504.25 406.5 349.25 647.8908087015898 613.3871094252552 0.0 0.0
507.0 503.75 418.5 350.25 657.4126547986561 613.5468199922113 0.0 0.0
508.0 504.25 428.5 353.25 664.5877890101576 615.6734087488867 0.0 0.0
510.0 504.75 435.0 354.75 670.3170891451299 616.9442813620794 0.0 0.0
511.0 504.75 440.0 355.25 674.3300399444494 617.2318273279661 0.0 0.0
511.5 493.0 441.0 349.25 675.3615698275999 604.1878257114738 0.0 0.0
512.5 482.0 439.5 340.0 675.1422636992643 589.8524748147945 0.0 0.0
506.0 480.5 420.0 333.5 657.60751764532 584.8961699788888 0.0 0.0
498.0 475.0 383.5 333.0 628.5509194138813 580.0985515611558 0.0 0.0
496.5 475.5 375.0 332.5 622.2036717902107 580.2210916412652 0.0 0.0
498.0 475.0 366.0 332.0 618.0295208124601 579.5248053362341 0.0 0.0
501.0 473.5 361.5 330.5 617.805257015546 577.4361569318387 0.0 0.0
506.0 473.5 359.0 330.5 620.4168693918703 577.4365633278114 0.0 0.0
518.5 483.5 385.0 332.0 645.8075651077916 586.520464276746 0.0 0.0
519.5 490.5 391.5 335.5 650.5018519929397 594.266006468978 0.0 0.0
517.5 489.5 402.0 335.5 655.2943935617011 593.4399575057512 0.0 0.0
514.0 490.0 412.5 335.5 659.0557250477866 593.8521871697948 0.0 0.0
511.0 489.75 423.5 334.75 663.6824812541286 593.2222427276839 0.0 0.0
509.0 489.25 433.0 334.25 668.2598137336643 592.5273236542577 0.0 0.0
497.0 489.25 422.5 334.0 652.3266477130232 592.3863455283237 0.0 0.0
488.0 490.75 406.0 333.5 634.8076042645641 593.345648209613 0.0 0.0
489.0 502.5 398.5 336.5 630.8125239726503 604.7702970956274 0.0 0.0
490.0 514.25 388.5 352.5 625.3282961777418 623.4656253367508 0.0 0.0
502.0 514.75 377.0 356.5 627.8082999446976 626.1470424225677 0.0 0.0
507.5 514.25 389.0 357.0 639.4353916461281 626.0209624514922 0.0 0.0
508.5 514.0 387.0 357.0 639.0163403438563 625.8155330086981 0.0 0.0
509.0 514.25 389.5 357.5 640.93006040293 626.3063296652688 0.0 0.0
508.5 513.5 394.0 359.25 643.2794153515654 626.6919651533335 0.0 0.0
507.5 513.25 398.5 359.0 645.2589546787225 626.3440494817097 0.0 0.0
508.0 513.25 405.0 359.25 649.6842397639682 626.4871337677796 0.0 0.0
508.0 508.75 411.0 357.5 653.4410081229046 621.8045915900491 0.0 0.0
508.0 488.2142857142857 412.0 328.2142857142857 654.0704478922771 589.1731689861911 0.0 0.0
507.0 466.5 411.0 288.5 652.6641514524715 549.9176833608636 0.0 0.0
506.5 444.78571428571433 408.0 248.78571428571428 650.3893064926575 510.6621977355363 0.0 0.0
506.5 444.25 403.0 241.75 647.2644359147195 505.921547644635 0.0 0.0
509.5 482.5 397.0 344.5 645.9097503176077 592.8993878495826 0.0 0.0
503.0 505.5 384.0 357.5 632.8333218747073 619.1422195032268 0.0 0.0
495.5 508.5 372.5 360.75 619.9003952249103 623.4683791458513 0.0 0.0
495.5 511.0 375.5 358.25 621.708123387612 624.0758962381427 0.0 0.0
497.0 510.5 383.0 357.5 627.4535839406768 623.2307616454117 0.0 0.0
496.5 507.0 385.0 358.0 628.281261757641 620.6553216952964 0.0 0.0
504.0 490.0 406.5 360.5 647.5384987941042 608.3773005586212 0.0 0.0
506.5 479.75 417.0 358.25 656.0726720394625 598.7516565972837 0.0 0.0
507.0 480.5 415.0 358.0 655.1900487644787 599.2030123422278 0.0 0.0
507.5 480.0 412.5 358.5 653.9977023849935 599.1016105116634 0.0 0.0
508.5 479.5 410.5 358.0 653.5154933128977 598.4014120972644 0.0 0.0
